,date,vodka,State,spider solitaire,participants_x,inflation_x,participants_y,blood drive,ebay,jobs,brownie recipe,xbox,linkedin,haircut,calvin klein,candy crush,omegle,slutload,inflation_y,harvard,jobs near me,mens underwear,pornhub,lottery,google flights,unemployment,resume template
3401,2011-07-01,67.0,OH,52.0,9.0,48.0,27.0,67.0,85.0,73.0,34.0,49.0,49.0,40,14.0,0.0,54.0,77.0,56.0,69.0,0.0,15,45,43.0,1,54,45.0
3402,2011-08-01,76.0,OH,49.0,14.0,82.0,37.0,31.0,86.0,75.0,47.0,48.0,50.0,35,24.0,0.0,54.0,61.0,55.0,79.0,0.0,27,45,45.0,3,49,60.0
3403,2011-09-01,61.0,OH,85.0,12.0,71.0,66.0,44.0,79.0,71.0,66.0,46.0,48.0,36,30.0,0.0,45.0,47.0,54.0,66.0,0.0,33,45,45.0,7,44,67.0
3404,2011-10-01,75.0,OH,79.0,9.0,65.0,11.0,69.0,77.0,100.0,34.0,45.0,48.0,35,20.0,0.0,36.0,51.0,81.0,59.0,0.0,19,46,46.0,2,46,46.0
3405,2011-11-01,67.0,OH,47.0,7.0,54.0,27.0,42.0,82.0,63.0,42.0,65.0,51.0,32,39.0,0.0,40.0,45.0,55.0,81.0,0.0,25,45,43.0,1,44,42.0
3406,2011-12-01,100.0,OH,71.0,9.0,42.0,11.0,40.0,84.0,55.0,68.0,76.0,49.0,36,39.0,0.0,42.0,48.0,50.0,77.0,0.0,18,49,54.0,4,48,69.0
3407,2012-01-01,74.0,OH,63.0,18.0,59.0,44.0,37.0,79.0,71.0,30.0,50.0,54.0,38,36.0,0.0,59.0,38.0,48.0,68.0,1.0,44,48,49.0,4,67,64.0
3408,2012-02-01,61.0,OH,60.0,10.0,68.0,25.0,13.0,80.0,67.0,56.0,44.0,56.0,38,28.0,0.0,44.0,45.0,68.0,70.0,0.0,17,48,54.0,2,53,38.0
3409,2012-03-01,62.0,OH,55.0,10.0,44.0,25.0,25.0,79.0,62.0,43.0,39.0,52.0,40,30.0,0.0,52.0,52.0,62.0,73.0,0.0,44,50,85.0,5,41,68.0
3410,2012-04-01,60.0,OH,69.0,5.0,67.0,35.0,19.0,77.0,65.0,52.0,39.0,54.0,37,31.0,0.0,48.0,30.0,69.0,69.0,0.0,56,53,47.0,1,49,46.0
3411,2012-05-01,72.0,OH,71.0,7.0,56.0,15.0,19.0,75.0,69.0,51.0,38.0,58.0,37,19.0,0.0,51.0,48.0,73.0,83.0,0.0,45,56,42.0,4,43,68.0
3412,2012-06-01,76.0,OH,71.0,7.0,33.0,17.0,21.0,78.0,70.0,43.0,48.0,70.0,49,28.0,1.0,43.0,44.0,54.0,79.0,0.0,25,60,41.0,3,38,93.0
3413,2012-07-01,76.0,OH,41.0,17.0,38.0,100.0,20.0,85.0,72.0,81.0,53.0,58.0,45,22.0,1.0,35.0,44.0,46.0,69.0,1.0,42,54,41.0,2,37,67.0
3414,2012-08-01,56.0,OH,52.0,10.0,37.0,0.0,39.0,84.0,70.0,83.0,48.0,57.0,84,32.0,1.0,33.0,40.0,26.0,75.0,1.0,23,54,43.0,2,38,31.0
3415,2012-09-01,65.0,OH,47.0,13.0,75.0,45.0,69.0,80.0,67.0,56.0,43.0,57.0,53,21.0,1.0,25.0,36.0,64.0,71.0,0.0,28,52,41.0,4,39,45.0
3416,2012-10-01,67.0,OH,51.0,16.0,55.0,23.0,46.0,88.0,65.0,74.0,46.0,62.0,42,20.0,1.0,45.0,37.0,61.0,78.0,1.0,40,53,36.0,4,38,31.0
3417,2012-11-01,60.0,OH,68.0,9.0,64.0,32.0,64.0,93.0,58.0,100.0,66.0,62.0,47,40.0,2.0,58.0,43.0,74.0,78.0,2.0,41,54,56.0,3,36,28.0
3418,2012-12-01,91.0,OH,84.0,9.0,59.0,19.0,24.0,100.0,52.0,97.0,73.0,54.0,34,37.0,3.0,71.0,30.0,46.0,69.0,0.0,53,57,45.0,7,43,28.0
3419,2013-01-01,57.0,OH,77.0,10.0,49.0,43.0,11.0,92.0,70.0,63.0,55.0,76.0,40,18.0,7.0,77.0,43.0,44.0,78.0,2.0,33,52,45.0,8,54,55.0
3420,2013-02-01,53.0,OH,86.0,15.0,59.0,33.0,35.0,96.0,63.0,88.0,52.0,75.0,46,57.0,13.0,72.0,27.0,76.0,67.0,0.0,47,52,40.0,6,38,56.0
3421,2013-03-01,53.0,OH,74.0,7.0,50.0,21.0,59.0,94.0,63.0,48.0,50.0,78.0,45,36.0,22.0,82.0,27.0,63.0,90.0,1.0,29,56,46.0,7,34,45.0
3422,2013-04-01,50.0,OH,63.0,16.0,79.0,40.0,17.0,85.0,70.0,79.0,47.0,75.0,45,28.0,38.0,59.0,28.0,84.0,73.0,1.0,25,52,43.0,8,33,67.0
3423,2013-05-01,54.0,OH,58.0,10.0,58.0,49.0,39.0,86.0,71.0,89.0,64.0,81.0,52,20.0,59.0,64.0,27.0,68.0,54.0,2.0,35,61,61.0,4,32,50.0
3424,2013-06-01,65.0,OH,48.0,5.0,55.0,19.0,59.0,89.0,70.0,89.0,72.0,83.0,44,26.0,86.0,79.0,21.0,62.0,62.0,2.0,42,62,43.0,5,35,21.0
3425,2013-07-01,63.0,OH,52.0,6.0,53.0,22.0,34.0,90.0,70.0,57.0,57.0,86.0,43,17.0,100.0,100.0,25.0,56.0,72.0,1.0,35,63,44.0,9,29,40.0
3426,2013-08-01,49.0,OH,64.0,6.0,54.0,35.0,17.0,89.0,74.0,45.0,55.0,94.0,84,20.0,97.0,84.0,24.0,56.0,62.0,2.0,49,60,47.0,6,30,53.0
3427,2013-09-01,50.0,OH,73.0,15.0,61.0,55.0,32.0,84.0,69.0,57.0,49.0,79.0,48,22.0,89.0,51.0,17.0,59.0,73.0,2.0,9,55,47.0,5,31,70.0
3428,2013-10-01,59.0,OH,47.0,12.0,68.0,65.0,31.0,82.0,64.0,56.0,47.0,75.0,41,29.0,72.0,57.0,20.0,72.0,69.0,2.0,18,54,43.0,6,33,40.0
3429,2013-11-01,48.0,OH,69.0,8.0,81.0,33.0,21.0,82.0,57.0,95.0,93.0,69.0,57,36.0,71.0,71.0,18.0,65.0,65.0,1.0,43,54,42.0,7,29,64.0
3430,2013-12-01,70.0,OH,64.0,10.0,57.0,24.0,45.0,85.0,51.0,65.0,94.0,61.0,46,41.0,68.0,69.0,18.0,51.0,63.0,2.0,44,56,61.0,7,41,36.0
3431,2014-01-01,55.0,OH,63.0,14.0,62.0,57.0,57.0,80.0,71.0,65.0,61.0,78.0,57,30.0,67.0,70.0,9.0,75.0,63.0,4.0,59,54,41.0,13,52,72.0
3432,2014-02-01,52.0,OH,63.0,22.0,57.0,46.0,83.0,80.0,66.0,67.0,57.0,78.0,51,24.0,50.0,60.0,9.0,98.0,56.0,1.0,37,51,43.0,11,38,72.0
3433,2014-03-01,55.0,OH,73.0,9.0,49.0,27.0,53.0,81.0,64.0,63.0,60.0,76.0,51,26.0,44.0,64.0,17.0,65.0,100.0,1.0,17,52,44.0,17,39,73.0
3434,2014-04-01,56.0,OH,66.0,5.0,74.0,41.0,21.0,79.0,71.0,56.0,50.0,79.0,44,28.0,46.0,46.0,19.0,84.0,82.0,4.0,46,51,38.0,11,37,72.0
3435,2014-05-01,52.0,OH,53.0,16.0,71.0,49.0,39.0,79.0,72.0,34.0,45.0,78.0,54,27.0,34.0,49.0,13.0,57.0,72.0,2.0,35,56,42.0,12,31,64.0
3436,2014-06-01,55.0,OH,63.0,3.0,59.0,25.0,52.0,81.0,73.0,53.0,54.0,85.0,54,28.0,39.0,69.0,20.0,62.0,66.0,5.0,34,57,39.0,19,25,62.0
3437,2014-07-01,57.0,OH,79.0,16.0,41.0,65.0,51.0,84.0,71.0,87.0,57.0,96.0,56,24.0,35.0,63.0,13.0,66.0,59.0,4.0,28,59,39.0,18,26,58.0
3438,2014-08-01,60.0,OH,85.0,13.0,47.0,25.0,55.0,82.0,66.0,76.0,51.0,86.0,47,19.0,29.0,65.0,17.0,44.0,65.0,6.0,49,56,38.0,18,22,63.0
3439,2014-09-01,49.0,OH,61.0,18.0,66.0,41.0,75.0,79.0,64.0,35.0,47.0,89.0,44,22.0,31.0,49.0,12.0,78.0,65.0,6.0,36,49,35.0,21,18,66.0
3440,2014-10-01,49.0,OH,90.0,7.0,76.0,26.0,27.0,71.0,64.0,48.0,45.0,84.0,49,24.0,25.0,56.0,16.0,84.0,64.0,9.0,29,47,39.0,13,20,53.0
3441,2014-11-01,52.0,OH,40.0,17.0,79.0,51.0,23.0,79.0,54.0,64.0,77.0,69.0,43,32.0,25.0,60.0,16.0,73.0,86.0,8.0,72,49,38.0,19,21,49.0
3442,2014-12-01,71.0,OH,56.0,5.0,69.0,28.0,29.0,81.0,53.0,49.0,100.0,70.0,48,37.0,28.0,66.0,12.0,68.0,63.0,10.0,68,53,39.0,13,25,50.0
3443,2015-01-01,50.0,OH,78.0,6.0,56.0,27.0,39.0,74.0,67.0,72.0,59.0,86.0,45,100.0,24.0,55.0,11.0,75.0,65.0,14.0,45,54,44.0,23,30,50.0
3444,2015-02-01,41.0,OH,61.0,20.0,58.0,57.0,42.0,71.0,63.0,85.0,51.0,92.0,51,51.0,26.0,57.0,16.0,65.0,77.0,12.0,100,49,43.0,26,26,68.0
3445,2015-03-01,48.0,OH,69.0,14.0,69.0,50.0,23.0,74.0,67.0,47.0,46.0,86.0,56,28.0,23.0,51.0,11.0,73.0,77.0,13.0,36,50,35.0,35,22,62.0
3446,2015-04-01,47.0,OH,79.0,17.0,98.0,23.0,29.0,67.0,68.0,61.0,49.0,87.0,55,41.0,22.0,42.0,9.0,100.0,56.0,9.0,16,50,35.0,30,23,46.0
3447,2015-05-01,50.0,OH,65.0,10.0,83.0,54.0,31.0,66.0,69.0,47.0,43.0,81.0,48,29.0,18.0,58.0,8.0,77.0,60.0,11.0,61,59,40.0,36,19,63.0
3448,2015-06-01,47.0,OH,96.0,15.0,60.0,31.0,66.0,72.0,72.0,44.0,61.0,96.0,52,28.0,21.0,60.0,21.0,58.0,74.0,13.0,58,60,41.0,30,21,63.0
3449,2015-07-01,57.0,OH,44.0,13.0,80.0,35.0,25.0,74.0,70.0,55.0,63.0,100.0,48,33.0,18.0,53.0,8.0,74.0,57.0,18.0,44,60,40.0,32,17,38.0
3450,2015-08-01,48.0,OH,73.0,11.0,46.0,44.0,67.0,73.0,67.0,46.0,55.0,96.0,55,33.0,16.0,52.0,10.0,59.0,60.0,21.0,27,57,36.0,40,17,55.0
3451,2015-09-01,55.0,OH,61.0,21.0,75.0,49.0,57.0,67.0,64.0,51.0,43.0,86.0,44,32.0,16.0,48.0,14.0,83.0,73.0,16.0,40,54,36.0,32,15,78.0
3452,2015-10-01,48.0,OH,57.0,12.0,80.0,38.0,37.0,66.0,62.0,25.0,49.0,86.0,45,34.0,18.0,43.0,8.0,81.0,67.0,11.0,23,50,36.0,37,16,63.0
3453,2015-11-01,59.0,OH,81.0,7.0,86.0,31.0,45.0,70.0,58.0,45.0,87.0,82.0,55,62.0,16.0,38.0,8.0,84.0,74.0,14.0,89,54,38.0,39,15,37.0
3454,2015-12-01,68.0,OH,88.0,7.0,77.0,31.0,44.0,72.0,52.0,76.0,92.0,72.0,51,51.0,17.0,36.0,9.0,76.0,71.0,16.0,49,56,42.0,37,22,36.0
3455,2016-01-01,54.0,OH,57.0,8.0,64.0,29.0,45.0,58.0,68.0,49.0,62.0,66.0,53,47.0,17.0,38.0,10.0,70.0,67.0,19.0,43,58,100.0,25,29,46.0
3456,2016-02-01,56.0,OH,58.0,20.0,71.0,59.0,54.0,58.0,63.0,53.0,55.0,70.0,54,47.0,15.0,32.0,8.0,64.0,76.0,24.0,15,57,52.0,33,26,45.0
3457,2016-03-01,58.0,OH,72.0,7.0,62.0,37.0,20.0,60.0,63.0,32.0,52.0,66.0,48,41.0,18.0,29.0,8.0,74.0,79.0,24.0,24,61,55.0,31,20,33.0
3458,2016-04-01,51.0,OH,50.0,18.0,71.0,60.0,20.0,54.0,62.0,46.0,46.0,72.0,55,50.0,13.0,24.0,11.0,81.0,68.0,25.0,42,60,51.0,25,20,29.0
3459,2016-05-01,56.0,OH,60.0,17.0,60.0,26.0,45.0,52.0,65.0,72.0,45.0,66.0,71,50.0,14.0,27.0,9.0,58.0,79.0,28.0,54,64,56.0,32,19,34.0
3460,2016-06-01,52.0,OH,69.0,16.0,50.0,21.0,94.0,53.0,63.0,49.0,58.0,72.0,56,32.0,14.0,39.0,13.0,54.0,76.0,30.0,28,68,55.0,37,19,24.0
3461,2016-07-01,66.0,OH,68.0,7.0,43.0,35.0,57.0,56.0,63.0,42.0,56.0,61.0,52,41.0,16.0,32.0,11.0,50.0,62.0,32.0,47,68,65.0,29,20,34.0
3462,2016-08-01,57.0,OH,76.0,11.0,49.0,17.0,61.0,54.0,65.0,27.0,49.0,64.0,60,23.0,14.0,33.0,11.0,46.0,60.0,33.0,58,68,51.0,33,19,29.0
3463,2016-09-01,49.0,OH,51.0,14.0,60.0,49.0,41.0,49.0,58.0,31.0,43.0,62.0,56,36.0,14.0,20.0,12.0,63.0,66.0,26.0,32,62,52.0,34,17,27.0
3464,2016-10-01,51.0,OH,51.0,12.0,79.0,41.0,35.0,49.0,57.0,43.0,45.0,56.0,50,34.0,13.0,20.0,8.0,75.0,70.0,25.0,45,62,47.0,35,16,33.0
3465,2016-11-01,51.0,OH,56.0,10.0,62.0,31.0,24.0,51.0,55.0,50.0,63.0,55.0,44,55.0,12.0,24.0,10.0,65.0,57.0,33.0,55,61,49.0,37,17,21.0
3466,2016-12-01,80.0,OH,41.0,6.0,61.0,30.0,26.0,55.0,50.0,44.0,80.0,53.0,45,56.0,12.0,27.0,12.0,70.0,71.0,27.0,50,60,48.0,35,25,9.0
3467,2017-01-01,52.0,OH,49.0,19.0,62.0,46.0,47.0,50.0,67.0,32.0,55.0,66.0,48,46.0,14.0,26.0,11.0,70.0,83.0,39.0,54,60,52.0,43,29,37.0
3468,2017-02-01,56.0,OH,44.0,22.0,65.0,43.0,54.0,51.0,60.0,44.0,45.0,65.0,58,41.0,11.0,25.0,9.0,74.0,71.0,38.0,27,60,56.0,57,24,34.0
3469,2017-03-01,56.0,OH,51.0,6.0,73.0,27.0,27.0,52.0,62.0,42.0,47.0,58.0,63,35.0,10.0,20.0,7.0,73.0,85.0,36.0,24,58,54.0,56,18,31.0
3470,2017-04-01,51.0,OH,55.0,8.0,73.0,38.0,52.0,51.0,64.0,23.0,42.0,57.0,60,36.0,10.0,24.0,4.0,89.0,71.0,41.0,42,65,57.0,45,20,27.0
3471,2017-05-01,53.0,OH,69.0,15.0,49.0,45.0,23.0,51.0,63.0,48.0,40.0,54.0,60,45.0,11.0,18.0,6.0,62.0,76.0,48.0,37,67,63.0,53,18,25.0
3472,2017-06-01,55.0,OH,52.0,5.0,25.0,16.0,93.0,52.0,66.0,17.0,52.0,56.0,67,30.0,11.0,24.0,7.0,45.0,63.0,57.0,33,71,68.0,59,20,20.0
3473,2017-07-01,66.0,OH,62.0,14.0,39.0,29.0,100.0,52.0,64.0,30.0,49.0,53.0,62,38.0,14.0,24.0,7.0,48.0,54.0,53.0,50,75,66.0,59,18,22.0
3474,2017-08-01,53.0,OH,56.0,7.0,45.0,30.0,52.0,52.0,65.0,51.0,42.0,57.0,64,35.0,14.0,18.0,7.0,38.0,65.0,53.0,43,70,77.0,50,15,38.0
3475,2017-09-01,50.0,OH,77.0,12.0,60.0,35.0,44.0,48.0,58.0,48.0,42.0,52.0,49,38.0,13.0,14.0,5.0,73.0,72.0,55.0,33,66,60.0,49,14,24.0
3476,2017-10-01,53.0,OH,64.0,15.0,70.0,50.0,67.0,49.0,62.0,17.0,41.0,53.0,52,38.0,11.0,16.0,8.0,71.0,68.0,53.0,28,66,60.0,52,17,23.0
3477,2017-11-01,47.0,OH,59.0,17.0,80.0,51.0,40.0,51.0,56.0,44.0,66.0,47.0,49,70.0,9.0,15.0,8.0,70.0,69.0,56.0,71,74,58.0,50,17,24.0
3478,2017-12-01,71.0,OH,43.0,10.0,67.0,21.0,27.0,51.0,52.0,48.0,79.0,40.0,50,60.0,11.0,17.0,6.0,63.0,62.0,44.0,56,84,66.0,44,23,26.0
3479,2018-01-01,64.0,OH,72.0,12.0,57.0,25.0,42.0,48.0,66.0,46.0,59.0,52.0,58,47.0,12.0,19.0,4.0,61.0,62.0,72.0,49,81,68.0,78,33,23.0
3480,2018-02-01,55.0,OH,63.0,21.0,86.0,71.0,37.0,47.0,60.0,43.0,52.0,49.0,56,43.0,10.0,13.0,7.0,89.0,70.0,68.0,51,76,58.0,71,24,29.0
3481,2018-03-01,52.0,OH,67.0,13.0,73.0,38.0,22.0,48.0,61.0,48.0,54.0,52.0,62,44.0,11.0,15.0,5.0,67.0,69.0,67.0,34,81,71.0,68,18,19.0
3482,2018-04-01,55.0,OH,78.0,13.0,76.0,21.0,43.0,44.0,64.0,37.0,46.0,52.0,55,42.0,10.0,16.0,5.0,70.0,71.0,67.0,40,81,63.0,63,18,36.0
3483,2018-05-01,57.0,OH,56.0,11.0,58.0,23.0,29.0,41.0,65.0,46.0,40.0,49.0,64,32.0,9.0,17.0,9.0,53.0,64.0,72.0,49,79,60.0,63,16,22.0
3484,2018-06-01,67.0,OH,69.0,4.0,34.0,14.0,49.0,43.0,66.0,27.0,49.0,49.0,68,33.0,10.0,18.0,5.0,54.0,62.0,86.0,47,84,55.0,56,15,19.0
3485,2018-07-01,73.0,OH,59.0,19.0,56.0,44.0,31.0,44.0,66.0,30.0,47.0,50.0,59,38.0,8.0,17.0,6.0,48.0,71.0,94.0,54,84,63.0,55,17,33.0
3486,2018-08-01,53.0,OH,43.0,5.0,62.0,11.0,23.0,40.0,67.0,48.0,46.0,48.0,62,41.0,10.0,13.0,6.0,54.0,69.0,92.0,33,82,60.0,53,16,28.0
3487,2018-09-01,54.0,OH,58.0,14.0,66.0,53.0,47.0,40.0,58.0,36.0,43.0,47.0,58,35.0,9.0,13.0,5.0,72.0,64.0,91.0,38,74,57.0,52,13,34.0
3488,2018-10-01,56.0,OH,48.0,9.0,58.0,38.0,47.0,37.0,63.0,37.0,41.0,45.0,62,36.0,9.0,12.0,3.0,60.0,80.0,88.0,42,78,93.0,48,15,28.0
3489,2018-11-01,64.0,OH,57.0,11.0,56.0,33.0,45.0,43.0,56.0,46.0,58.0,40.0,47,54.0,8.0,18.0,5.0,72.0,75.0,87.0,40,78,55.0,49,16,33.0
3490,2018-12-01,76.0,OH,63.0,8.0,65.0,18.0,44.0,43.0,55.0,50.0,64.0,38.0,55,61.0,8.0,15.0,4.0,75.0,69.0,81.0,73,82,61.0,45,21,23.0
3491,2019-01-01,63.0,OH,46.0,14.0,60.0,43.0,36.0,38.0,69.0,47.0,49.0,47.0,51,36.0,12.0,20.0,5.0,72.0,66.0,100.0,56,79,59.0,72,29,20.0
3492,2011-01-01,35.0,OK,53.0,9.0,37.0,57.0,0.0,82.0,86.0,36.0,62.0,24.0,25,21.0,0.0,32.0,75.0,64.0,75.0,0.0,0,35,60.0,0,77,38.0
3493,2011-02-01,50.0,OK,48.0,0.0,59.0,61.0,0.0,81.0,72.0,100.0,54.0,27.0,100,28.0,0.0,22.0,74.0,58.0,48.0,0.0,0,34,48.0,14,59,80.0
3494,2011-03-01,23.0,OK,53.0,18.0,63.0,57.0,30.0,83.0,78.0,57.0,50.0,26.0,36,21.0,0.0,20.0,64.0,73.0,55.0,0.0,15,33,58.0,9,46,55.0
3495,2011-04-01,55.0,OK,77.0,9.0,28.0,29.0,64.0,75.0,82.0,48.0,45.0,43.0,36,38.0,0.0,26.0,87.0,9.0,52.0,0.0,16,34,48.0,0,57,58.0
3496,2011-05-01,27.0,OK,69.0,19.0,66.0,29.0,32.0,89.0,78.0,12.0,53.0,18.0,22,21.0,0.0,46.0,87.0,56.0,76.0,0.0,0,30,43.0,5,50,19.0
3497,2011-06-01,50.0,OK,56.0,20.0,39.0,61.0,33.0,76.0,85.0,13.0,58.0,32.0,33,6.0,0.0,59.0,70.0,48.0,65.0,0.0,0,42,45.0,5,50,20.0
3498,2011-07-01,64.0,OK,31.0,10.0,29.0,0.0,0.0,82.0,94.0,12.0,64.0,38.0,42,22.0,0.0,34.0,100.0,48.0,61.0,0.0,0,45,45.0,5,53,59.0
3499,2011-08-01,57.0,OK,36.0,15.0,73.0,22.0,25.0,80.0,84.0,19.0,47.0,46.0,29,8.0,0.0,51.0,36.0,43.0,70.0,0.0,24,35,50.0,4,46,45.0
3500,2011-09-01,69.0,OK,56.0,8.0,100.0,24.0,26.0,83.0,81.0,29.0,41.0,56.0,22,22.0,0.0,19.0,62.0,83.0,94.0,2.0,0,32,45.0,15,41,77.0
3501,2011-10-01,65.0,OK,69.0,7.0,71.0,67.0,47.0,79.0,100.0,45.0,46.0,52.0,28,8.0,0.0,31.0,53.0,78.0,64.0,0.0,0,32,44.0,0,48,29.0
3502,2011-11-01,74.0,OK,35.0,0.0,63.0,0.0,0.0,88.0,68.0,18.0,64.0,43.0,27,39.0,0.0,28.0,65.0,70.0,82.0,0.0,12,45,41.0,0,45,58.0
3503,2011-12-01,97.0,OK,13.0,0.0,40.0,0.0,27.0,81.0,65.0,52.0,80.0,49.0,32,18.0,0.0,36.0,57.0,56.0,89.0,0.0,54,41,45.0,4,46,33.0
3504,2012-01-01,65.0,OK,62.0,8.0,45.0,23.0,25.0,88.0,77.0,38.0,54.0,55.0,36,8.0,0.0,46.0,33.0,37.0,54.0,0.0,0,41,49.0,4,61,31.0
3505,2012-02-01,67.0,OK,43.0,23.0,45.0,70.0,0.0,82.0,72.0,10.0,42.0,46.0,37,17.0,0.0,60.0,49.0,37.0,61.0,0.0,25,44,60.0,7,45,31.0
3506,2012-03-01,95.0,OK,61.0,7.0,37.0,0.0,0.0,81.0,71.0,29.0,43.0,52.0,34,25.0,0.0,55.0,44.0,51.0,54.0,0.0,87,45,85.0,7,40,45.0
3507,2012-04-01,69.0,OK,32.0,8.0,47.0,24.0,0.0,79.0,75.0,0.0,37.0,54.0,25,9.0,0.0,43.0,30.0,62.0,45.0,2.0,0,47,39.0,8,38,32.0
3508,2012-05-01,90.0,OK,57.0,8.0,54.0,0.0,0.0,75.0,79.0,30.0,48.0,53.0,40,4.0,1.0,52.0,34.0,38.0,88.0,0.0,0,45,29.0,4,45,79.0
3509,2012-06-01,84.0,OK,34.0,0.0,16.0,51.0,28.0,77.0,76.0,52.0,63.0,66.0,45,5.0,0.0,57.0,49.0,24.0,78.0,0.0,14,45,29.0,0,37,17.0
3510,2012-07-01,95.0,OK,26.0,24.0,39.0,97.0,0.0,88.0,80.0,50.0,65.0,61.0,21,22.0,0.0,52.0,55.0,62.0,38.0,0.0,13,44,29.0,4,34,16.0
3511,2012-08-01,92.0,OK,53.0,7.0,92.0,44.0,0.0,78.0,81.0,18.0,58.0,51.0,75,24.0,0.0,40.0,30.0,70.0,74.0,0.0,0,46,37.0,0,36,100.0
3512,2012-09-01,100.0,OK,64.0,0.0,71.0,0.0,0.0,82.0,72.0,27.0,47.0,55.0,37,4.0,1.0,23.0,34.0,92.0,51.0,0.0,47,47,28.0,7,37,72.0
3513,2012-10-01,65.0,OK,39.0,20.0,34.0,84.0,0.0,84.0,69.0,26.0,52.0,70.0,28,27.0,1.0,47.0,29.0,61.0,82.0,2.0,23,48,27.0,7,45,83.0
3514,2012-11-01,81.0,OK,34.0,0.0,55.0,21.0,94.0,92.0,65.0,36.0,66.0,61.0,31,12.0,1.0,63.0,30.0,82.0,58.0,0.0,23,48,67.0,0,43,0.0
3515,2012-12-01,90.0,OK,15.0,0.0,57.0,0.0,84.0,100.0,52.0,16.0,70.0,50.0,28,36.0,4.0,52.0,28.0,56.0,47.0,0.0,11,51,27.0,9,32,52.0
3516,2013-01-01,70.0,OK,26.0,0.0,39.0,61.0,44.0,90.0,78.0,41.0,64.0,82.0,40,22.0,4.0,100.0,28.0,32.0,82.0,0.0,33,50,30.0,9,39,53.0
3517,2013-02-01,56.0,OK,45.0,13.0,60.0,63.0,23.0,87.0,70.0,17.0,59.0,75.0,45,42.0,10.0,70.0,29.0,61.0,56.0,0.0,34,47,23.0,3,30,55.0
3518,2013-03-01,57.0,OK,41.0,0.0,31.0,19.0,0.0,88.0,65.0,40.0,54.0,59.0,37,21.0,12.0,78.0,27.0,50.0,71.0,0.0,21,53,32.0,12,34,51.0
3519,2013-04-01,64.0,OK,40.0,22.0,60.0,51.0,37.0,78.0,71.0,35.0,45.0,68.0,43,18.0,29.0,54.0,21.0,65.0,82.0,1.0,27,54,28.0,11,25,33.0
3520,2013-05-01,73.0,OK,37.0,11.0,51.0,0.0,75.0,76.0,76.0,64.0,78.0,80.0,46,10.0,52.0,63.0,21.0,56.0,74.0,0.0,28,57,51.0,8,32,69.0
3521,2013-06-01,81.0,OK,50.0,5.0,51.0,47.0,17.0,80.0,75.0,20.0,73.0,65.0,57,20.0,84.0,76.0,33.0,70.0,50.0,0.0,26,60,32.0,12,25,10.0
3522,2013-07-01,78.0,OK,51.0,9.0,42.0,29.0,32.0,77.0,74.0,60.0,62.0,63.0,35,16.0,100.0,84.0,25.0,46.0,61.0,1.0,23,61,32.0,9,26,19.0
3523,2013-08-01,79.0,OK,18.0,4.0,36.0,23.0,12.0,73.0,74.0,28.0,53.0,67.0,87,19.0,86.0,57.0,24.0,47.0,37.0,0.0,12,54,43.0,5,21,22.0
3524,2013-09-01,72.0,OK,25.0,11.0,31.0,59.0,52.0,69.0,68.0,25.0,53.0,58.0,46,17.0,66.0,40.0,27.0,27.0,61.0,1.0,0,58,39.0,9,24,63.0
3525,2013-10-01,82.0,OK,9.0,0.0,50.0,11.0,61.0,63.0,66.0,28.0,47.0,66.0,42,8.0,55.0,49.0,17.0,50.0,64.0,1.0,12,56,28.0,7,25,51.0
3526,2013-11-01,73.0,OK,34.0,7.0,67.0,23.0,38.0,74.0,59.0,29.0,91.0,62.0,61,15.0,46.0,58.0,18.0,56.0,40.0,2.0,25,55,28.0,9,23,15.0
3527,2013-12-01,99.0,OK,23.0,8.0,89.0,12.0,0.0,75.0,56.0,56.0,99.0,50.0,33,39.0,47.0,74.0,22.0,64.0,59.0,2.0,40,52,50.0,12,25,33.0
3528,2014-01-01,86.0,OK,32.0,12.0,64.0,12.0,13.0,68.0,74.0,51.0,54.0,66.0,50,43.0,47.0,67.0,26.0,39.0,59.0,1.0,0,53,28.0,17,37,33.0
3529,2014-02-01,91.0,OK,26.0,12.0,48.0,37.0,41.0,67.0,67.0,36.0,56.0,66.0,51,16.0,37.0,78.0,17.0,44.0,66.0,1.0,27,53,38.0,12,31,16.0
3530,2014-03-01,59.0,OK,32.0,4.0,43.0,12.0,13.0,73.0,65.0,35.0,63.0,60.0,41,22.0,33.0,70.0,6.0,59.0,66.0,0.0,33,51,34.0,10,25,56.0
3531,2014-04-01,78.0,OK,20.0,20.0,49.0,51.0,55.0,66.0,71.0,36.0,47.0,62.0,37,18.0,31.0,57.0,15.0,73.0,55.0,2.0,34,52,26.0,8,26,50.0
3532,2014-05-01,69.0,OK,33.0,0.0,45.0,31.0,34.0,72.0,80.0,19.0,55.0,70.0,57,17.0,23.0,74.0,22.0,55.0,61.0,3.0,34,54,26.0,22,22,20.0
3533,2014-06-01,65.0,OK,15.0,12.0,54.0,18.0,0.0,71.0,77.0,53.0,64.0,88.0,50,17.0,20.0,61.0,33.0,35.0,64.0,1.0,50,50,25.0,26,22,99.0
3534,2014-07-01,74.0,OK,19.0,18.0,35.0,36.0,0.0,70.0,79.0,23.0,60.0,70.0,63,27.0,17.0,57.0,13.0,41.0,75.0,4.0,20,53,24.0,23,22,36.0
