date,cornell,State
2018-07-01,3,PA
2018-07-08,4,PA
2018-07-15,3,PA
2018-07-22,3,PA
2018-07-29,4,PA
2018-08-05,4,PA
2018-08-12,4,PA
2018-08-19,5,PA
2018-08-26,4,PA
2018-09-02,4,PA
2018-09-09,5,PA
2018-09-16,4,PA
2018-09-23,3,PA
2018-09-30,4,PA
2018-10-07,6,PA
2018-10-14,4,PA
2018-10-21,4,PA
2018-10-28,4,PA
2018-11-04,3,PA
2018-11-11,3,PA
2018-11-18,3,PA
2018-11-25,4,PA
2018-12-02,3,PA
2018-12-09,4,PA
2018-12-16,3,PA
2018-12-23,3,PA
2018-12-30,3,PA
2015-01-04,8,RI
2015-01-11,8,RI
2015-01-18,4,RI
2015-01-25,2,RI
2015-02-01,0,RI
2015-02-08,8,RI
2015-02-15,6,RI
2015-02-22,2,RI
2015-03-01,6,RI
2015-03-08,4,RI
2015-03-15,0,RI
2015-03-22,7,RI
2015-03-29,12,RI
2015-04-05,6,RI
2015-04-12,6,RI
2015-04-19,4,RI
2015-04-26,8,RI
2015-05-03,13,RI
2015-05-10,9,RI
2015-05-17,9,RI
2015-05-24,5,RI
2015-05-31,2,RI
2015-06-07,9,RI
2015-06-14,0,RI
2015-06-21,7,RI
2015-06-28,0,RI
2015-07-05,11,RI
2015-07-12,4,RI
2015-07-19,2,RI
2015-07-26,4,RI
2015-08-02,5,RI
2015-08-09,11,RI
2015-08-16,13,RI
2015-08-23,4,RI
2015-08-30,6,RI
2015-09-06,2,RI
2015-09-13,8,RI
2015-09-20,4,RI
2015-09-27,13,RI
2015-10-04,4,RI
2015-10-11,6,RI
2015-10-18,7,RI
2015-10-25,2,RI
2015-11-01,4,RI
2015-11-08,0,RI
2015-11-15,4,RI
2015-11-22,4,RI
2015-11-29,9,RI
2015-12-06,5,RI
2015-12-13,7,RI
2015-12-20,2,RI
2015-12-27,8,RI
2016-01-03,11,RI
2016-01-10,3,RI
2016-01-17,5,RI
2016-01-24,2,RI
2016-01-31,10,RI
2016-02-07,6,RI
2016-02-14,5,RI
2016-02-21,5,RI
2016-02-28,2,RI
2016-03-06,10,RI
2016-03-13,8,RI
2016-03-20,5,RI
2016-03-27,5,RI
2016-04-03,5,RI
2016-04-10,3,RI
2016-04-17,11,RI
2016-04-24,10,RI
2016-05-01,3,RI
2016-05-08,4,RI
2016-05-15,9,RI
2016-05-22,7,RI
2016-05-29,9,RI
2016-06-05,2,RI
2016-06-12,4,RI
2016-06-19,4,RI
2016-06-26,4,RI
2016-07-03,10,RI
2016-07-10,7,RI
2016-07-17,4,RI
2016-07-24,0,RI
2016-07-31,4,RI
2016-08-07,4,RI
2016-08-14,2,RI
2016-08-21,4,RI
2016-08-28,11,RI
2016-09-04,0,RI
2016-09-11,8,RI
2016-09-18,5,RI
2016-09-25,8,RI
2016-10-02,7,RI
2016-10-09,2,RI
2016-10-16,3,RI
2016-10-23,6,RI
2016-10-30,10,RI
2016-11-06,5,RI
2016-11-13,8,RI
2016-11-20,7,RI
2016-11-27,1,RI
2016-12-04,1,RI
2016-12-11,4,RI
2016-12-18,5,RI
2016-12-25,5,RI
2017-01-01,5,RI
2017-01-08,4,RI
2017-01-15,3,RI
2017-01-22,10,RI
2017-01-29,3,RI
2017-02-05,6,RI
2017-02-12,3,RI
2017-02-19,3,RI
2017-02-26,6,RI
2017-03-05,8,RI
2017-03-12,4,RI
2017-03-19,4,RI
2017-03-26,8,RI
2017-04-02,5,RI
2017-04-09,6,RI
2017-04-16,4,RI
2017-04-23,4,RI
2017-04-30,4,RI
2017-05-07,3,RI
2017-05-14,100,RI
2017-05-21,34,RI
2017-05-28,13,RI
2017-06-04,12,RI
2017-06-11,5,RI
2017-06-18,8,RI
2017-06-25,8,RI
2017-07-02,3,RI
2017-07-09,9,RI
2017-07-16,22,RI
2017-07-23,8,RI
2017-07-30,19,RI
2017-08-06,6,RI
2017-08-13,4,RI
2017-08-20,6,RI
2017-08-27,4,RI
2017-09-03,3,RI
2017-09-10,5,RI
2017-09-17,6,RI
2017-09-24,5,RI
2017-10-01,3,RI
2017-10-08,8,RI
2017-10-15,9,RI
2017-10-22,4,RI
2017-10-29,1,RI
2017-11-05,6,RI
2017-11-12,7,RI
2017-11-19,5,RI
2017-11-26,3,RI
2017-12-03,7,RI
2017-12-10,9,RI
2017-12-17,6,RI
2017-12-24,4,RI
2017-12-31,3,RI
2018-01-07,9,RI
2018-01-14,1,RI
2018-01-21,0,RI
2018-01-28,7,RI
2018-02-04,6,RI
2018-02-11,13,RI
2018-02-18,0,RI
2018-02-25,1,RI
2018-03-04,6,RI
2018-03-11,6,RI
2018-03-18,4,RI
2018-03-25,4,RI
2018-04-01,6,RI
2018-04-08,7,RI
2018-04-15,7,RI
2018-04-22,7,RI
2018-04-29,3,RI
2018-05-06,3,RI
2018-05-13,6,RI
2018-05-20,5,RI
2018-05-27,5,RI
2018-06-03,1,RI
2018-06-10,4,RI
2018-06-17,8,RI
2018-06-24,2,RI
2018-07-01,2,RI
2018-07-08,2,RI
2018-07-15,5,RI
2018-07-22,2,RI
2018-07-29,8,RI
2018-08-05,6,RI
2018-08-12,3,RI
2018-08-19,3,RI
2018-08-26,2,RI
2018-09-02,3,RI
2018-09-09,4,RI
2018-09-16,7,RI
2018-09-23,7,RI
2018-09-30,6,RI
2018-10-07,1,RI
2018-10-14,7,RI
2018-10-21,9,RI
2018-10-28,10,RI
2018-11-04,7,RI
2018-11-11,3,RI
2018-11-18,3,RI
2018-11-25,1,RI
2018-12-02,6,RI
2018-12-09,7,RI
2018-12-16,3,RI
2018-12-23,2,RI
2018-12-30,6,RI
2015-01-04,2,SC
2015-01-11,3,SC
2015-01-18,3,SC
2015-01-25,1,SC
2015-02-01,4,SC
2015-02-08,1,SC
2015-02-15,3,SC
2015-02-22,4,SC
2015-03-01,0,SC
2015-03-08,3,SC
2015-03-15,3,SC
2015-03-22,3,SC
2015-03-29,4,SC
2015-04-05,1,SC
2015-04-12,1,SC
2015-04-19,2,SC
2015-04-26,2,SC
2015-05-03,3,SC
2015-05-10,5,SC
2015-05-17,1,SC
2015-05-24,2,SC
2015-05-31,3,SC
2015-06-07,3,SC
2015-06-14,2,SC
2015-06-21,2,SC
2015-06-28,2,SC
2015-07-05,2,SC
2015-07-12,2,SC
2015-07-19,2,SC
2015-07-26,2,SC
2015-08-02,3,SC
2015-08-09,3,SC
2015-08-16,1,SC
2015-08-23,3,SC
2015-08-30,1,SC
2015-09-06,1,SC
2015-09-13,3,SC
2015-09-20,5,SC
2015-09-27,5,SC
2015-10-04,3,SC
2015-10-11,1,SC
2015-10-18,5,SC
2015-10-25,5,SC
2015-11-01,3,SC
2015-11-08,1,SC
2015-11-15,6,SC
2015-11-22,2,SC
2015-11-29,4,SC
2015-12-06,5,SC
2015-12-13,1,SC
2015-12-20,2,SC
2015-12-27,1,SC
2016-01-03,2,SC
2016-01-10,3,SC
2016-01-17,2,SC
2016-01-24,3,SC
2016-01-31,1,SC
2016-02-07,2,SC
2016-02-14,2,SC
2016-02-21,1,SC
2016-02-28,4,SC
2016-03-06,3,SC
2016-03-13,1,SC
2016-03-20,2,SC
2016-03-27,4,SC
2016-04-03,2,SC
2016-04-10,1,SC
2016-04-17,3,SC
2016-04-24,1,SC
2016-05-01,3,SC
2016-05-08,3,SC
2016-05-15,3,SC
2016-05-22,1,SC
2016-05-29,5,SC
2016-06-05,2,SC
2016-06-12,2,SC
2016-06-19,3,SC
2016-06-26,2,SC
2016-07-03,1,SC
2016-07-10,2,SC
2016-07-17,2,SC
2016-07-24,1,SC
2016-07-31,2,SC
2016-08-07,3,SC
2016-08-14,1,SC
2016-08-21,5,SC
2016-08-28,5,SC
2016-09-04,1,SC
2016-09-11,3,SC
2016-09-18,1,SC
2016-09-25,3,SC
2016-10-02,5,SC
2016-10-09,3,SC
2016-10-16,2,SC
2016-10-23,2,SC
2016-10-30,2,SC
2016-11-06,0,SC
2016-11-13,3,SC
2016-11-20,2,SC
2016-11-27,4,SC
2016-12-04,3,SC
2016-12-11,2,SC
2016-12-18,3,SC
2016-12-25,2,SC
2017-01-01,2,SC
2017-01-08,3,SC
2017-01-15,1,SC
2017-01-22,2,SC
2017-01-29,0,SC
2017-02-05,3,SC
2017-02-12,4,SC
2017-02-19,2,SC
2017-02-26,4,SC
2017-03-05,2,SC
2017-03-12,3,SC
2017-03-19,2,SC
2017-03-26,1,SC
2017-04-02,1,SC
2017-04-09,1,SC
2017-04-16,4,SC
2017-04-23,1,SC
2017-04-30,2,SC
2017-05-07,3,SC
2017-05-14,100,SC
2017-05-21,27,SC
2017-05-28,10,SC
2017-06-04,3,SC
2017-06-11,5,SC
2017-06-18,4,SC
2017-06-25,3,SC
2017-07-02,2,SC
2017-07-09,4,SC
2017-07-16,17,SC
2017-07-23,5,SC
2017-07-30,3,SC
2017-08-06,5,SC
2017-08-13,3,SC
2017-08-20,3,SC
2017-08-27,4,SC
2017-09-03,3,SC
2017-09-10,3,SC
2017-09-17,3,SC
2017-09-24,5,SC
2017-10-01,3,SC
2017-10-08,4,SC
2017-10-15,2,SC
2017-10-22,3,SC
2017-10-29,4,SC
2017-11-05,2,SC
2017-11-12,2,SC
2017-11-19,2,SC
2017-11-26,1,SC
2017-12-03,3,SC
2017-12-10,3,SC
2017-12-17,1,SC
2017-12-24,2,SC
2017-12-31,1,SC
2018-01-07,2,SC
2018-01-14,2,SC
2018-01-21,3,SC
2018-01-28,2,SC
2018-02-04,2,SC
2018-02-11,2,SC
2018-02-18,4,SC
2018-02-25,1,SC
2018-03-04,2,SC
2018-03-11,2,SC
2018-03-18,2,SC
2018-03-25,3,SC
2018-04-01,5,SC
2018-04-08,2,SC
2018-04-15,3,SC
2018-04-22,3,SC
2018-04-29,1,SC
2018-05-06,5,SC
2018-05-13,2,SC
2018-05-20,3,SC
2018-05-27,3,SC
2018-06-03,2,SC
2018-06-10,2,SC
2018-06-17,4,SC
2018-06-24,2,SC
2018-07-01,2,SC
2018-07-08,1,SC
2018-07-15,2,SC
2018-07-22,2,SC
2018-07-29,2,SC
2018-08-05,2,SC
2018-08-12,2,SC
2018-08-19,4,SC
2018-08-26,4,SC
2018-09-02,3,SC
2018-09-09,1,SC
2018-09-16,4,SC
2018-09-23,2,SC
2018-09-30,3,SC
2018-10-07,3,SC
2018-10-14,4,SC
2018-10-21,2,SC
2018-10-28,3,SC
2018-11-04,1,SC
2018-11-11,2,SC
2018-11-18,3,SC
2018-11-25,4,SC
2018-12-02,3,SC
2018-12-09,2,SC
2018-12-16,2,SC
2018-12-23,1,SC
2018-12-30,2,SC
2015-01-04,4,SD
2015-01-11,7,SD
2015-01-18,0,SD
2015-01-25,4,SD
2015-02-01,3,SD
2015-02-08,3,SD
2015-02-15,0,SD
2015-02-22,0,SD
2015-03-01,0,SD
2015-03-08,0,SD
2015-03-15,0,SD
2015-03-22,0,SD
2015-03-29,0,SD
2015-04-05,4,SD
2015-04-12,0,SD
2015-04-19,0,SD
2015-04-26,0,SD
2015-05-03,0,SD
2015-05-10,4,SD
2015-05-17,5,SD
2015-05-24,0,SD
2015-05-31,5,SD
2015-06-07,5,SD
2015-06-14,0,SD
2015-06-21,0,SD
2015-06-28,5,SD
2015-07-05,0,SD
2015-07-12,0,SD
2015-07-19,5,SD
2015-07-26,0,SD
2015-08-02,0,SD
2015-08-09,0,SD
2015-08-16,4,SD
2015-08-23,0,SD
2015-08-30,0,SD
2015-09-06,4,SD
2015-09-13,4,SD
2015-09-20,4,SD
2015-09-27,0,SD
2015-10-04,8,SD
2015-10-11,8,SD
2015-10-18,4,SD
2015-10-25,0,SD
2015-11-01,4,SD
2015-11-08,4,SD
2015-11-15,0,SD
2015-11-22,8,SD
2015-11-29,0,SD
2015-12-06,0,SD
2015-12-13,0,SD
2015-12-20,0,SD
2015-12-27,4,SD
2016-01-03,3,SD
2016-01-10,2,SD
2016-01-17,3,SD
2016-01-24,0,SD
2016-01-31,0,SD
2016-02-07,0,SD
2016-02-14,3,SD
2016-02-21,0,SD
2016-02-28,3,SD
2016-03-06,0,SD
2016-03-13,0,SD
2016-03-20,0,SD
2016-03-27,0,SD
2016-04-03,0,SD
2016-04-10,0,SD
2016-04-17,3,SD
2016-04-24,0,SD
2016-05-01,6,SD
2016-05-08,3,SD
2016-05-15,0,SD
2016-05-22,0,SD
2016-05-29,4,SD
2016-06-05,0,SD
2016-06-12,0,SD
2016-06-19,7,SD
2016-06-26,3,SD
2016-07-03,0,SD
2016-07-10,3,SD
2016-07-17,3,SD
2016-07-24,0,SD
2016-07-31,0,SD
2016-08-07,0,SD
2016-08-14,0,SD
2016-08-21,7,SD
2016-08-28,0,SD
2016-09-04,3,SD
2016-09-11,3,SD
2016-09-18,3,SD
2016-09-25,0,SD
2016-10-02,0,SD
2016-10-09,0,SD
2016-10-16,3,SD
2016-10-23,6,SD
2016-10-30,0,SD
2016-11-06,3,SD
2016-11-13,0,SD
2016-11-20,0,SD
2016-11-27,3,SD
2016-12-04,0,SD
2016-12-11,3,SD
2016-12-18,0,SD
2016-12-25,0,SD
2017-01-01,3,SD
2017-01-08,0,SD
2017-01-15,5,SD
2017-01-22,0,SD
2017-01-29,0,SD
2017-02-05,0,SD
2017-02-12,0,SD
2017-02-19,5,SD
2017-02-26,0,SD
2017-03-05,3,SD
2017-03-12,8,SD
2017-03-19,0,SD
2017-03-26,0,SD
2017-04-02,5,SD
2017-04-09,3,SD
2017-04-16,8,SD
2017-04-23,3,SD
2017-04-30,3,SD
2017-05-07,3,SD
2017-05-14,100,SD
2017-05-21,6,SD
2017-05-28,3,SD
2017-06-04,0,SD
2017-06-11,3,SD
2017-06-18,9,SD
2017-06-25,3,SD
2017-07-02,0,SD
2017-07-09,0,SD
2017-07-16,26,SD
2017-07-23,9,SD
2017-07-30,6,SD
2017-08-06,0,SD
2017-08-13,3,SD
2017-08-20,0,SD
2017-08-27,8,SD
2017-09-03,0,SD
2017-09-10,0,SD
2017-09-17,3,SD
2017-09-24,0,SD
2017-10-01,3,SD
2017-10-08,3,SD
2017-10-15,0,SD
2017-10-22,3,SD
2017-10-29,0,SD
2017-11-05,5,SD
2017-11-12,8,SD
2017-11-19,3,SD
2017-11-26,5,SD
2017-12-03,0,SD
2017-12-10,5,SD
2017-12-17,6,SD
2017-12-24,0,SD
2017-12-31,0,SD
2018-01-07,0,SD
2018-01-14,2,SD
2018-01-21,0,SD
2018-01-28,0,SD
2018-02-04,0,SD
2018-02-11,2,SD
2018-02-18,0,SD
2018-02-25,7,SD
2018-03-04,0,SD
2018-03-11,2,SD
2018-03-18,2,SD
2018-03-25,5,SD
2018-04-01,0,SD
2018-04-08,2,SD
2018-04-15,3,SD
2018-04-22,3,SD
2018-04-29,0,SD
2018-05-06,3,SD
2018-05-13,5,SD
2018-05-20,3,SD
2018-05-27,0,SD
2018-06-03,3,SD
2018-06-10,3,SD
2018-06-17,3,SD
2018-06-24,0,SD
2018-07-01,3,SD
2018-07-08,0,SD
2018-07-15,3,SD
2018-07-22,3,SD
2018-07-29,3,SD
2018-08-05,0,SD
2018-08-12,3,SD
2018-08-19,3,SD
2018-08-26,0,SD
2018-09-02,3,SD
2018-09-09,3,SD
2018-09-16,0,SD
2018-09-23,3,SD
2018-09-30,3,SD
2018-10-07,3,SD
2018-10-14,0,SD
2018-10-21,0,SD
2018-10-28,0,SD
2018-11-04,0,SD
2018-11-11,0,SD
2018-11-18,0,SD
2018-11-25,2,SD
2018-12-02,3,SD
2018-12-09,0,SD
2018-12-16,5,SD
2018-12-23,3,SD
2018-12-30,0,SD
2015-01-04,2,TN
2015-01-11,2,TN
2015-01-18,3,TN
2015-01-25,2,TN
2015-02-01,2,TN
2015-02-08,2,TN
2015-02-15,1,TN
2015-02-22,2,TN
2015-03-01,1,TN
2015-03-08,3,TN
2015-03-15,1,TN
2015-03-22,3,TN
2015-03-29,2,TN
2015-04-05,2,TN
2015-04-12,1,TN
2015-04-19,3,TN
2015-04-26,2,TN
2015-05-03,2,TN
2015-05-10,2,TN
2015-05-17,2,TN
2015-05-24,3,TN
2015-05-31,1,TN
2015-06-07,2,TN
2015-06-14,1,TN
2015-06-21,3,TN
2015-06-28,1,TN
2015-07-05,3,TN
2015-07-12,1,TN
2015-07-19,1,TN
2015-07-26,1,TN
2015-08-02,4,TN
2015-08-09,3,TN
2015-08-16,1,TN
2015-08-23,1,TN
2015-08-30,2,TN
2015-09-06,3,TN
2015-09-13,2,TN
2015-09-20,1,TN
2015-09-27,1,TN
2015-10-04,2,TN
2015-10-11,2,TN
2015-10-18,3,TN
2015-10-25,3,TN
2015-11-01,3,TN
2015-11-08,1,TN
2015-11-15,1,TN
2015-11-22,2,TN
2015-11-29,2,TN
2015-12-06,2,TN
2015-12-13,1,TN
2015-12-20,2,TN
2015-12-27,2,TN
2016-01-03,1,TN
2016-01-10,2,TN
2016-01-17,1,TN
2016-01-24,1,TN
2016-01-31,1,TN
2016-02-07,1,TN
2016-02-14,1,TN
2016-02-21,2,TN
2016-02-28,1,TN
2016-03-06,2,TN
2016-03-13,1,TN
2016-03-20,0,TN
2016-03-27,3,TN
2016-04-03,2,TN
2016-04-10,1,TN
2016-04-17,1,TN
2016-04-24,1,TN
2016-05-01,1,TN
2016-05-08,2,TN
2016-05-15,1,TN
2016-05-22,0,TN
2016-05-29,1,TN
2016-06-05,1,TN
2016-06-12,2,TN
2016-06-19,1,TN
2016-06-26,1,TN
2016-07-03,2,TN
2016-07-10,1,TN
2016-07-17,1,TN
2016-07-24,1,TN
2016-07-31,2,TN
2016-08-07,2,TN
2016-08-14,1,TN
2016-08-21,2,TN
2016-08-28,1,TN
2016-09-04,2,TN
2016-09-11,1,TN
2016-09-18,2,TN
2016-09-25,2,TN
2016-10-02,2,TN
2016-10-09,2,TN
2016-10-16,1,TN
2016-10-23,1,TN
2016-10-30,2,TN
2016-11-06,1,TN
2016-11-13,2,TN
2016-11-20,1,TN
2016-11-27,2,TN
2016-12-04,3,TN
2016-12-11,2,TN
2016-12-18,1,TN
2016-12-25,1,TN
2017-01-01,2,TN
2017-01-08,1,TN
2017-01-15,1,TN
2017-01-22,1,TN
2017-01-29,1,TN
2017-02-05,1,TN
2017-02-12,1,TN
2017-02-19,2,TN
2017-02-26,1,TN
2017-03-05,1,TN
2017-03-12,2,TN
2017-03-19,1,TN
2017-03-26,1,TN
2017-04-02,2,TN
2017-04-09,1,TN
2017-04-16,1,TN
2017-04-23,1,TN
2017-04-30,2,TN
2017-05-07,3,TN
2017-05-14,100,TN
2017-05-21,20,TN
2017-05-28,9,TN
2017-06-04,3,TN
2017-06-11,2,TN
2017-06-18,2,TN
2017-06-25,4,TN
2017-07-02,1,TN
2017-07-09,2,TN
2017-07-16,12,TN
2017-07-23,3,TN
2017-07-30,2,TN
2017-08-06,4,TN
2017-08-13,1,TN
2017-08-20,2,TN
2017-08-27,2,TN
2017-09-03,1,TN
2017-09-10,2,TN
2017-09-17,2,TN
2017-09-24,2,TN
2017-10-01,2,TN
2017-10-08,2,TN
2017-10-15,1,TN
2017-10-22,2,TN
2017-10-29,2,TN
2017-11-05,2,TN
2017-11-12,1,TN
2017-11-19,1,TN
2017-11-26,1,TN
2017-12-03,2,TN
2017-12-10,2,TN
2017-12-17,2,TN
2017-12-24,2,TN
2017-12-31,2,TN
2018-01-07,1,TN
2018-01-14,2,TN
2018-01-21,3,TN
2018-01-28,3,TN
2018-02-04,1,TN
2018-02-11,1,TN
2018-02-18,2,TN
2018-02-25,2,TN
2018-03-04,2,TN
2018-03-11,2,TN
2018-03-18,1,TN
2018-03-25,3,TN
2018-04-01,2,TN
2018-04-08,2,TN
2018-04-15,1,TN
2018-04-22,2,TN
2018-04-29,2,TN
2018-05-06,1,TN
2018-05-13,2,TN
2018-05-20,1,TN
2018-05-27,1,TN
2018-06-03,1,TN
2018-06-10,2,TN
2018-06-17,1,TN
2018-06-24,1,TN
2018-07-01,1,TN
2018-07-08,2,TN
2018-07-15,2,TN
2018-07-22,1,TN
2018-07-29,2,TN
2018-08-05,2,TN
2018-08-12,2,TN
2018-08-19,2,TN
2018-08-26,2,TN
2018-09-02,2,TN
2018-09-09,2,TN
2018-09-16,2,TN
2018-09-23,4,TN
2018-09-30,1,TN
2018-10-07,2,TN
2018-10-14,2,TN
2018-10-21,3,TN
2018-10-28,2,TN
2018-11-04,2,TN
2018-11-11,1,TN
2018-11-18,1,TN
2018-11-25,1,TN
2018-12-02,1,TN
2018-12-09,1,TN
2018-12-16,2,TN
2018-12-23,1,TN
2018-12-30,1,TN
2015-01-04,2,TX
2015-01-11,4,TX
2015-01-18,2,TX
2015-01-25,3,TX
2015-02-01,2,TX
2015-02-08,2,TX
2015-02-15,2,TX
2015-02-22,2,TX
2015-03-01,2,TX
2015-03-08,3,TX
2015-03-15,3,TX
2015-03-22,2,TX
2015-03-29,4,TX
2015-04-05,3,TX
2015-04-12,2,TX
2015-04-19,2,TX
2015-04-26,3,TX
2015-05-03,4,TX
2015-05-10,2,TX
2015-05-17,3,TX
2015-05-24,2,TX
2015-05-31,2,TX
2015-06-07,2,TX
2015-06-14,2,TX
2015-06-21,1,TX
2015-06-28,2,TX
2015-07-05,2,TX
2015-07-12,1,TX
2015-07-19,2,TX
2015-07-26,1,TX
2015-08-02,2,TX
2015-08-09,2,TX
2015-08-16,2,TX
2015-08-23,3,TX
2015-08-30,3,TX
2015-09-06,2,TX
2015-09-13,3,TX
2015-09-20,3,TX
2015-09-27,3,TX
2015-10-04,2,TX
2015-10-11,2,TX
2015-10-18,2,TX
2015-10-25,3,TX
2015-11-01,3,TX
2015-11-08,3,TX
2015-11-15,2,TX
2015-11-22,2,TX
2015-11-29,2,TX
2015-12-06,2,TX
2015-12-13,2,TX
2015-12-20,2,TX
2015-12-27,3,TX
2016-01-03,2,TX
2016-01-10,2,TX
2016-01-17,2,TX
2016-01-24,2,TX
2016-01-31,2,TX
2016-02-07,2,TX
2016-02-14,2,TX
2016-02-21,2,TX
2016-02-28,2,TX
2016-03-06,2,TX
2016-03-13,2,TX
2016-03-20,2,TX
2016-03-27,2,TX
2016-04-03,2,TX
2016-04-10,2,TX
2016-04-17,2,TX
2016-04-24,2,TX
2016-05-01,2,TX
2016-05-08,3,TX
2016-05-15,2,TX
2016-05-22,2,TX
2016-05-29,2,TX
2016-06-05,1,TX
2016-06-12,1,TX
2016-06-19,2,TX
2016-06-26,1,TX
2016-07-03,1,TX
2016-07-10,2,TX
2016-07-17,1,TX
2016-07-24,2,TX
2016-07-31,2,TX
2016-08-07,2,TX
2016-08-14,2,TX
2016-08-21,3,TX
2016-08-28,2,TX
2016-09-04,2,TX
2016-09-11,2,TX
2016-09-18,2,TX
2016-09-25,2,TX
2016-10-02,2,TX
2016-10-09,2,TX
2016-10-16,2,TX
2016-10-23,2,TX
2016-10-30,2,TX
2016-11-06,1,TX
2016-11-13,2,TX
2016-11-20,2,TX
2016-11-27,2,TX
2016-12-04,3,TX
2016-12-11,2,TX
2016-12-18,2,TX
2016-12-25,1,TX
2017-01-01,2,TX
2017-01-08,2,TX
2017-01-15,2,TX
2017-01-22,2,TX
2017-01-29,2,TX
2017-02-05,1,TX
2017-02-12,1,TX
2017-02-19,2,TX
2017-02-26,2,TX
2017-03-05,2,TX
2017-03-12,2,TX
2017-03-19,2,TX
2017-03-26,2,TX
2017-04-02,2,TX
2017-04-09,2,TX
2017-04-16,2,TX
2017-04-23,1,TX
2017-04-30,2,TX
2017-05-07,1,TX
2017-05-14,100,TX
2017-05-21,23,TX
2017-05-28,9,TX
2017-06-04,5,TX
2017-06-11,3,TX
2017-06-18,2,TX
2017-06-25,3,TX
2017-07-02,3,TX
2017-07-09,5,TX
2017-07-16,19,TX
2017-07-23,6,TX
2017-07-30,5,TX
2017-08-06,3,TX
2017-08-13,3,TX
2017-08-20,3,TX
2017-08-27,2,TX
2017-09-03,2,TX
2017-09-10,2,TX
2017-09-17,3,TX
2017-09-24,3,TX
2017-10-01,2,TX
2017-10-08,3,TX
2017-10-15,2,TX
2017-10-22,2,TX
2017-10-29,3,TX
2017-11-05,2,TX
2017-11-12,3,TX
2017-11-19,2,TX
2017-11-26,3,TX
2017-12-03,2,TX
2017-12-10,2,TX
2017-12-17,2,TX
2017-12-24,3,TX
2017-12-31,3,TX
2018-01-07,2,TX
2018-01-14,3,TX
2018-01-21,2,TX
2018-01-28,2,TX
2018-02-04,3,TX
2018-02-11,3,TX
2018-02-18,3,TX
2018-02-25,3,TX
2018-03-04,2,TX
2018-03-11,2,TX
2018-03-18,2,TX
2018-03-25,2,TX
2018-04-01,3,TX
2018-04-08,2,TX
2018-04-15,2,TX
2018-04-22,2,TX
2018-04-29,2,TX
2018-05-06,2,TX
2018-05-13,3,TX
2018-05-20,2,TX
2018-05-27,2,TX
2018-06-03,3,TX
2018-06-10,2,TX
2018-06-17,1,TX
2018-06-24,2,TX
2018-07-01,2,TX
2018-07-08,3,TX
2018-07-15,2,TX
2018-07-22,2,TX
2018-07-29,2,TX
2018-08-05,2,TX
2018-08-12,3,TX
2018-08-19,3,TX
2018-08-26,2,TX
2018-09-02,3,TX
2018-09-09,2,TX
2018-09-16,2,TX
2018-09-23,2,TX
2018-09-30,2,TX
2018-10-07,2,TX
2018-10-14,2,TX
2018-10-21,2,TX
2018-10-28,2,TX
2018-11-04,1,TX
2018-11-11,2,TX
2018-11-18,2,TX
2018-11-25,2,TX
2018-12-02,2,TX
2018-12-09,2,TX
2018-12-16,2,TX
2018-12-23,2,TX
2018-12-30,2,TX
2015-01-04,3,UT
2015-01-11,1,UT
2015-01-18,3,UT
2015-01-25,1,UT
2015-02-01,4,UT
2015-02-08,2,UT
2015-02-15,3,UT
2015-02-22,2,UT
2015-03-01,1,UT
2015-03-08,3,UT
2015-03-15,5,UT
2015-03-22,2,UT
2015-03-29,3,UT
2015-04-05,1,UT
2015-04-12,3,UT
2015-04-19,3,UT
2015-04-26,2,UT
2015-05-03,7,UT
2015-05-10,1,UT
2015-05-17,3,UT
2015-05-24,5,UT
2015-05-31,1,UT
2015-06-07,3,UT
2015-06-14,1,UT
2015-06-21,2,UT
2015-06-28,0,UT
2015-07-05,0,UT
2015-07-12,4,UT
2015-07-19,1,UT
2015-07-26,2,UT
2015-08-02,3,UT
2015-08-09,3,UT
2015-08-16,3,UT
2015-08-23,4,UT
2015-08-30,3,UT
2015-09-06,3,UT
2015-09-13,3,UT
2015-09-20,2,UT
2015-09-27,5,UT
2015-10-04,4,UT
2015-10-11,2,UT
2015-10-18,1,UT
2015-10-25,2,UT
2015-11-01,5,UT
2015-11-08,1,UT
2015-11-15,3,UT
2015-11-22,1,UT
2015-11-29,2,UT
2015-12-06,2,UT
2015-12-13,0,UT
2015-12-20,2,UT
2015-12-27,4,UT
2016-01-03,3,UT
2016-01-10,1,UT
2016-01-17,3,UT
2016-01-24,2,UT
2016-01-31,2,UT
2016-02-07,5,UT
2016-02-14,2,UT
2016-02-21,3,UT
2016-02-28,1,UT
2016-03-06,3,UT
2016-03-13,1,UT
2016-03-20,1,UT
2016-03-27,1,UT
2016-04-03,2,UT
2016-04-10,3,UT
2016-04-17,1,UT
2016-04-24,1,UT
2016-05-01,3,UT
2016-05-08,2,UT
2016-05-15,1,UT
2016-05-22,4,UT
2016-05-29,4,UT
2016-06-05,3,UT
2016-06-12,2,UT
2016-06-19,4,UT
2016-06-26,1,UT
2016-07-03,2,UT
2016-07-10,2,UT
2016-07-17,1,UT
2016-07-24,1,UT
2016-07-31,3,UT
2016-08-07,2,UT
2016-08-14,2,UT
2016-08-21,2,UT
2016-08-28,2,UT
2016-09-04,1,UT
2016-09-11,1,UT
2016-09-18,1,UT
2016-09-25,3,UT
2016-10-02,1,UT
2016-10-09,2,UT
2016-10-16,1,UT
