fips,state,year,month,civ_pop,civ_pop_working_age,percent_working_age,employed,percent_employed,unemployed,unemployment_rate,date,v1,spidersolitaire,blooddrive,brownierecipe,xbox,linkedin,candycrush,omegle,harvard,jobsnearme,pornhub,googleflights,google_unemployment,resumetemplate,stname,_merge
12,Florida,2016,5,16562312,9757831,58.9,9290270,56.1,467561,4.8,01may2016,937,79,19,51,47,75,12,32,84,20,74,50,28,46,Florida,matched (3)
13,Georgia,2016,5,7866506,4892540,62.2,4631611,58.9,260929,5.3,01may2016,1034,62,14,55,52,80,11,38,74,24,77,47,32,30,Georgia,matched (3)
15,Hawaii,2016,5,1092400,681389,62.4,660776,60.5,20613,3,01may2016,1131,48,19,21,41,64,8,33,57,26,83,49,48,17,Hawaii,matched (3)
16,Idaho,2016,5,1269025,812420,64,781168,61.6,31252,3.8,01may2016,1228,56,25,10,51,68,26,38,42,9,72,42,26,11,Idaho,matched (3)
17,Illinois,2016,5,10047987,6562522,65.3,6172165,61.4,390357,5.9,01may2016,1325,60,40,45,44,81,12,34,74,33,73,44,28,25,Illinois,matched (3)
18,Indiana,2016,5,5140966,3335255,64.90000000000001,3181697,61.9,153558,4.6,01may2016,1422,55,22,67,49,71,12,35,58,20,73,47,18,26,Indiana,matched (3)
19,Iowa,2016,5,2439271,1692845,69.40000000000001,1630753,66.90000000000001,62092,3.7,01may2016,1519,73,44,8,49,65,14,26,54,22,70,54,31,20,Iowa,matched (3)
20,Kansas,2016,5,2211639,1484466,67.09999999999999,1424843,64.40000000000001,59623,4,01may2016,1616,23,28,26,52,69,12,33,64,20,69,39,25,32,Kansas,matched (3)
21,Kentucky,2016,5,3456015,2006195,58,1904989,55.1,101206,5,01may2016,1713,87,12,41,54,70,14,40,50,24,76,40,22,52,Kentucky,matched (3)
22,Louisiana,2016,5,3580994,2127715,59.4,1997716,55.8,129999,6.1,01may2016,1810,74,27,25,55,74,7,32,46,23,81,60,47,41,Louisiana,matched (3)
23,Maine,2016,5,1093078,689420,63.1,663097,60.7,26323,3.8,01may2016,1907,51,18,12,48,62,27,27,80,13,63,27,14,63,Maine,matched (3)
24,Maryland,2016,5,4708989,3157689,67.09999999999999,3017580,64.09999999999999,140109,4.4,01may2016,2004,65,8,42,44,68,14,28,66,18,77,41,33,34,Maryland,matched (3)
25,Massachusetts,2016,5,5534790,3607409,65.2,3467632,62.7,139777,3.9,01may2016,2101,47,26,56,43,86,13,34,63,18,75,43,35,42,Massachusetts,matched (3)
26,Michigan,2016,5,7909380,4841159,61.2,4601005,58.2,240154,5,01may2016,2198,47,34,45,45,77,16,31,56,23,74,43,28,40,Michigan,matched (3)
27,Minnesota,2016,5,4311286,3030768,70.3,2915661,67.59999999999999,115107,3.8,01may2016,2295,71,0,39,44,69,16,31,77,30,75,33,29,41,Minnesota,matched (3)
28,Mississippi,2016,5,2282557,1276655,55.9,1201544,52.6,75111,5.9,01may2016,2392,66,0,33,46,41,12,44,57,21,72,36,39,40,Mississippi,matched (3)
29,Missouri,2016,5,4748813,3085186,65,2943398,62,141788,4.6,01may2016,2489,57,16,43,49,73,15,35,85,22,74,42,25,25,Missouri,matched (3)
30,Montana,2016,5,821583,522398,63.6,500358,60.9,22040,4.2,01may2016,2586,66,0,17,43,60,13,17,32,29,68,45,29,0,Montana,matched (3)
31,Nebraska,2016,5,1450153,1009547,69.59999999999999,978707,67.5,30840,3.1,01may2016,2683,68,20,30,43,70,13,19,59,15,73,40,20,0,Nebraska,matched (3)
32,Nevada,2016,5,2271930,1421354,62.6,1338817,58.9,82537,5.8,01may2016,2780,26,56,40,44,78,14,21,35,16,80,49,23,16,Nevada,matched (3)
33,New Hampshire,2016,5,1095350,751093,68.59999999999999,729549,66.59999999999999,21544,2.9,01may2016,2877,32,32,76,43,74,21,31,41,17,70,42,37,28,New Hampshire,matched (3)
34,New Jersey,2016,5,7025529,4477760,63.7,4248677,60.5,229083,5.1,01may2016,2974,66,35,51,39,73,14,31,68,23,74,37,32,43,New Jersey,matched (3)
35,New Mexico,2016,5,1615997,937271,58,874881,54.1,62390,6.7,01may2016,3071,28,24,40,55,44,16,42,27,15,81,61,26,20,New Mexico,matched (3)
36,New York,2016,5,15725735,9550935,60.7,9091949,57.8,458986,4.8,01may2016,3168,66,32,50,43,90,14,32,84,23,72,47,30,55,New York,matched (3)
37,Los Angeles County,2016,5,8045986,5026590,62.5,4761525,59.2,265065,5.3,01may2016,3265,53,21,54,49,76,12,34,64,24,76,52,33,24,North Carolina,matched (3)
38,North Dakota,2016,5,579662,412696,71.2,399332,68.90000000000001,13364,3.2,01may2016,3362,46,50,20,37,51,17,11,52,5,63,41,55,0,North Dakota,matched (3)
39,Ohio,2016,5,9148244,5742242,62.8,5457642,59.7,284600,5,01may2016,3459,60,45,72,45,66,14,27,79,28,74,49,21,34,Ohio,matched (3)
40,Oklahoma,2016,5,2987866,1832047,61.3,1742616,58.3,89431,4.9,01may2016,3556,73,14,38,51,66,10,45,75,12,71,42,41,35,Oklahoma,matched (3)
41,Oregon,2016,5,3269305,2044195,62.5,1942015,59.4,102180,5,01may2016,3653,71,31,66,54,79,15,33,77,11,71,45,23,9,Oregon,matched (3)
42,Pennsylvania,2016,5,10223340,6452585,63.1,6101029,59.7,351556,5.4,01may2016,3750,73,40,48,44,76,14,35,64,25,73,54,34,44,Pennsylvania,matched (3)
44,Rhode Island,2016,5,857059,553680,64.59999999999999,523987,61.1,29693,5.4,01may2016,3847,54,75,0,33,84,14,46,49,15,70,39,32,15,Rhode Island,matched (3)
