date,ebay,State
2018-08-05,54,TX
2018-08-12,51,TX
2018-08-19,50,TX
2018-08-26,49,TX
2018-09-02,51,TX
2018-09-09,49,TX
2018-09-16,48,TX
2018-09-23,48,TX
2018-09-30,46,TX
2018-10-07,48,TX
2018-10-14,47,TX
2018-10-21,46,TX
2018-10-28,46,TX
2018-11-04,47,TX
2018-11-11,48,TX
2018-11-18,55,TX
2018-11-25,56,TX
2018-12-02,54,TX
2018-12-09,53,TX
2018-12-16,50,TX
2018-12-23,53,TX
2018-12-30,49,TX
2015-01-04,85,UT
2015-01-11,83,UT
2015-01-18,79,UT
2015-01-25,80,UT
2015-02-01,88,UT
2015-02-08,89,UT
2015-02-15,100,UT
2015-02-22,96,UT
2015-03-01,74,UT
2015-03-08,79,UT
2015-03-15,69,UT
2015-03-22,87,UT
2015-03-29,88,UT
2015-04-05,91,UT
2015-04-12,84,UT
2015-04-19,95,UT
2015-04-26,75,UT
2015-05-03,96,UT
2015-05-10,72,UT
2015-05-17,89,UT
2015-05-24,82,UT
2015-05-31,68,UT
2015-06-07,79,UT
2015-06-14,72,UT
2015-06-21,77,UT
2015-06-28,75,UT
2015-07-05,86,UT
2015-07-12,79,UT
2015-07-19,98,UT
2015-07-26,99,UT
2015-08-02,74,UT
2015-08-09,92,UT
2015-08-16,82,UT
2015-08-23,78,UT
2015-08-30,70,UT
2015-09-06,70,UT
2015-09-13,89,UT
2015-09-20,73,UT
2015-09-27,75,UT
2015-10-04,77,UT
2015-10-11,81,UT
2015-10-18,74,UT
2015-10-25,70,UT
2015-11-01,79,UT
2015-11-08,85,UT
2015-11-15,85,UT
2015-11-22,82,UT
2015-11-29,87,UT
2015-12-06,93,UT
2015-12-13,82,UT
2015-12-20,76,UT
2015-12-27,82,UT
2016-01-03,67,UT
2016-01-10,71,UT
2016-01-17,72,UT
2016-01-24,70,UT
2016-01-31,62,UT
2016-02-07,61,UT
2016-02-14,64,UT
2016-02-21,62,UT
2016-02-28,79,UT
2016-03-06,69,UT
2016-03-13,62,UT
2016-03-20,59,UT
2016-03-27,77,UT
2016-04-03,59,UT
2016-04-10,67,UT
2016-04-17,62,UT
2016-04-24,64,UT
2016-05-01,60,UT
2016-05-08,73,UT
2016-05-15,68,UT
2016-05-22,62,UT
2016-05-29,65,UT
2016-06-05,71,UT
2016-06-12,70,UT
2016-06-19,68,UT
2016-06-26,64,UT
2016-07-03,62,UT
2016-07-10,59,UT
2016-07-17,69,UT
2016-07-24,69,UT
2016-07-31,65,UT
2016-08-07,69,UT
2016-08-14,72,UT
2016-08-21,62,UT
2016-08-28,70,UT
2016-09-04,69,UT
2016-09-11,60,UT
2016-09-18,66,UT
2016-09-25,65,UT
2016-10-02,55,UT
2016-10-09,59,UT
2016-10-16,67,UT
2016-10-23,60,UT
2016-10-30,56,UT
2016-11-06,55,UT
2016-11-13,67,UT
2016-11-20,71,UT
2016-11-27,64,UT
2016-12-04,72,UT
2016-12-11,67,UT
2016-12-18,61,UT
2016-12-25,64,UT
2017-01-01,51,UT
2017-01-08,58,UT
2017-01-15,55,UT
2017-01-22,60,UT
2017-01-29,62,UT
2017-02-05,59,UT
2017-02-12,60,UT
2017-02-19,61,UT
2017-02-26,63,UT
2017-03-05,63,UT
2017-03-12,53,UT
2017-03-19,63,UT
2017-03-26,61,UT
2017-04-02,56,UT
2017-04-09,62,UT
2017-04-16,54,UT
2017-04-23,60,UT
2017-04-30,61,UT
2017-05-07,55,UT
2017-05-14,57,UT
2017-05-21,54,UT
2017-05-28,54,UT
2017-06-04,60,UT
2017-06-11,57,UT
2017-06-18,63,UT
2017-06-25,54,UT
2017-07-02,54,UT
2017-07-09,60,UT
2017-07-16,62,UT
2017-07-23,69,UT
2017-07-30,68,UT
2017-08-06,56,UT
2017-08-13,56,UT
2017-08-20,52,UT
2017-08-27,60,UT
2017-09-03,56,UT
2017-09-10,61,UT
2017-09-17,61,UT
2017-09-24,59,UT
2017-10-01,53,UT
2017-10-08,51,UT
2017-10-15,58,UT
2017-10-22,54,UT
2017-10-29,55,UT
2017-11-05,63,UT
2017-11-12,64,UT
2017-11-19,63,UT
2017-11-26,61,UT
2017-12-03,60,UT
2017-12-10,67,UT
2017-12-17,60,UT
2017-12-24,55,UT
2017-12-31,54,UT
2018-01-07,60,UT
2018-01-14,57,UT
2018-01-21,59,UT
2018-01-28,46,UT
2018-02-04,62,UT
2018-02-11,50,UT
2018-02-18,51,UT
2018-02-25,51,UT
2018-03-04,54,UT
2018-03-11,49,UT
2018-03-18,60,UT
2018-03-25,50,UT
2018-04-01,47,UT
2018-04-08,54,UT
2018-04-15,43,UT
2018-04-22,48,UT
2018-04-29,37,UT
2018-05-06,43,UT
2018-05-13,46,UT
2018-05-20,54,UT
2018-05-27,52,UT
2018-06-03,43,UT
2018-06-10,47,UT
2018-06-17,53,UT
2018-06-24,48,UT
2018-07-01,44,UT
2018-07-08,51,UT
2018-07-15,41,UT
2018-07-22,45,UT
2018-07-29,55,UT
2018-08-05,44,UT
2018-08-12,47,UT
2018-08-19,49,UT
2018-08-26,38,UT
2018-09-02,46,UT
2018-09-09,54,UT
2018-09-16,40,UT
2018-09-23,45,UT
2018-09-30,45,UT
2018-10-07,41,UT
2018-10-14,40,UT
2018-10-21,35,UT
2018-10-28,40,UT
2018-11-04,44,UT
2018-11-11,43,UT
2018-11-18,53,UT
2018-11-25,49,UT
2018-12-02,44,UT
2018-12-09,47,UT
2018-12-16,36,UT
2018-12-23,48,UT
2018-12-30,39,UT
2015-01-04,71,VT
2015-01-11,88,VT
2015-01-18,73,VT
2015-01-25,75,VT
2015-02-01,63,VT
2015-02-08,72,VT
2015-02-15,72,VT
2015-02-22,75,VT
2015-03-01,69,VT
2015-03-08,80,VT
2015-03-15,64,VT
2015-03-22,63,VT
2015-03-29,65,VT
2015-04-05,67,VT
2015-04-12,74,VT
2015-04-19,84,VT
2015-04-26,63,VT
2015-05-03,79,VT
2015-05-10,55,VT
2015-05-17,66,VT
2015-05-24,78,VT
2015-05-31,73,VT
2015-06-07,77,VT
2015-06-14,74,VT
2015-06-21,96,VT
2015-06-28,93,VT
2015-07-05,70,VT
2015-07-12,88,VT
2015-07-19,89,VT
2015-07-26,63,VT
2015-08-02,100,VT
2015-08-09,65,VT
2015-08-16,88,VT
2015-08-23,84,VT
2015-08-30,60,VT
2015-09-06,70,VT
2015-09-13,44,VT
2015-09-20,90,VT
2015-09-27,84,VT
2015-10-04,75,VT
2015-10-11,82,VT
2015-10-18,64,VT
2015-10-25,51,VT
2015-11-01,56,VT
2015-11-08,67,VT
2015-11-15,69,VT
2015-11-22,83,VT
2015-11-29,88,VT
2015-12-06,82,VT
2015-12-13,86,VT
2015-12-20,70,VT
2015-12-27,93,VT
2016-01-03,54,VT
2016-01-10,50,VT
2016-01-17,75,VT
2016-01-24,76,VT
2016-01-31,64,VT
2016-02-07,59,VT
2016-02-14,76,VT
2016-02-21,66,VT
2016-02-28,66,VT
2016-03-06,78,VT
2016-03-13,69,VT
2016-03-20,60,VT
2016-03-27,67,VT
2016-04-03,55,VT
2016-04-10,61,VT
2016-04-17,55,VT
2016-04-24,64,VT
2016-05-01,67,VT
2016-05-08,54,VT
2016-05-15,63,VT
2016-05-22,62,VT
2016-05-29,57,VT
2016-06-05,87,VT
2016-06-12,54,VT
2016-06-19,60,VT
2016-06-26,61,VT
2016-07-03,59,VT
2016-07-10,65,VT
2016-07-17,58,VT
2016-07-24,68,VT
2016-07-31,74,VT
2016-08-07,52,VT
2016-08-14,52,VT
2016-08-21,69,VT
2016-08-28,66,VT
2016-09-04,48,VT
2016-09-11,60,VT
2016-09-18,78,VT
2016-09-25,45,VT
2016-10-02,41,VT
2016-10-09,60,VT
2016-10-16,67,VT
2016-10-23,60,VT
2016-10-30,38,VT
2016-11-06,45,VT
2016-11-13,42,VT
2016-11-20,70,VT
2016-11-27,74,VT
2016-12-04,64,VT
2016-12-11,56,VT
2016-12-18,64,VT
2016-12-25,57,VT
2017-01-01,64,VT
2017-01-08,48,VT
2017-01-15,54,VT
2017-01-22,59,VT
2017-01-29,50,VT
2017-02-05,46,VT
2017-02-12,47,VT
2017-02-19,61,VT
2017-02-26,49,VT
2017-03-05,44,VT
2017-03-12,54,VT
2017-03-19,45,VT
2017-03-26,66,VT
2017-04-02,68,VT
2017-04-09,36,VT
2017-04-16,50,VT
2017-04-23,58,VT
2017-04-30,49,VT
2017-05-07,64,VT
2017-05-14,76,VT
2017-05-21,60,VT
2017-05-28,72,VT
2017-06-04,62,VT
2017-06-11,52,VT
2017-06-18,66,VT
2017-06-25,45,VT
2017-07-02,53,VT
2017-07-09,67,VT
2017-07-16,52,VT
2017-07-23,42,VT
2017-07-30,65,VT
2017-08-06,82,VT
2017-08-13,76,VT
2017-08-20,70,VT
2017-08-27,38,VT
2017-09-03,62,VT
2017-09-10,55,VT
2017-09-17,56,VT
2017-09-24,51,VT
2017-10-01,37,VT
2017-10-08,57,VT
2017-10-15,56,VT
2017-10-22,61,VT
2017-10-29,62,VT
2017-11-05,54,VT
2017-11-12,68,VT
2017-11-19,48,VT
2017-11-26,65,VT
2017-12-03,68,VT
2017-12-10,52,VT
2017-12-17,63,VT
2017-12-24,58,VT
2017-12-31,45,VT
2018-01-07,57,VT
2018-01-14,60,VT
2018-01-21,60,VT
2018-01-28,62,VT
2018-02-04,53,VT
2018-02-11,38,VT
2018-02-18,44,VT
2018-02-25,49,VT
2018-03-04,52,VT
2018-03-11,61,VT
2018-03-18,49,VT
2018-03-25,61,VT
2018-04-01,53,VT
2018-04-08,62,VT
2018-04-15,54,VT
2018-04-22,40,VT
2018-04-29,51,VT
2018-05-06,40,VT
2018-05-13,41,VT
2018-05-20,60,VT
2018-05-27,38,VT
2018-06-03,47,VT
2018-06-10,44,VT
2018-06-17,48,VT
2018-06-24,59,VT
2018-07-01,48,VT
2018-07-08,56,VT
2018-07-15,64,VT
2018-07-22,65,VT
2018-07-29,56,VT
2018-08-05,51,VT
2018-08-12,54,VT
2018-08-19,43,VT
2018-08-26,46,VT
2018-09-02,46,VT
2018-09-09,43,VT
2018-09-16,47,VT
2018-09-23,45,VT
2018-09-30,46,VT
2018-10-07,42,VT
2018-10-14,39,VT
2018-10-21,47,VT
2018-10-28,43,VT
2018-11-04,48,VT
2018-11-11,43,VT
2018-11-18,61,VT
2018-11-25,57,VT
2018-12-02,45,VT
2018-12-09,62,VT
2018-12-16,38,VT
2018-12-23,58,VT
2018-12-30,50,VT
2015-01-04,42,VA
2015-01-11,36,VA
2015-01-18,36,VA
2015-01-25,35,VA
2015-02-01,36,VA
2015-02-08,36,VA
2015-02-15,35,VA
2015-02-22,38,VA
2015-03-01,35,VA
2015-03-08,34,VA
2015-03-15,33,VA
2015-03-22,32,VA
2015-03-29,33,VA
2015-04-05,37,VA
2015-04-12,33,VA
2015-04-19,37,VA
2015-04-26,34,VA
2015-05-03,36,VA
2015-05-10,36,VA
2015-05-17,33,VA
2015-05-24,35,VA
2015-05-31,40,VA
2015-06-07,37,VA
2015-06-14,33,VA
2015-06-21,42,VA
2015-06-28,64,VA
2015-07-05,75,VA
2015-07-12,67,VA
2015-07-19,72,VA
2015-07-26,77,VA
2015-08-02,76,VA
2015-08-09,72,VA
2015-08-16,72,VA
2015-08-23,75,VA
2015-08-30,70,VA
2015-09-06,68,VA
2015-09-13,67,VA
2015-09-20,69,VA
2015-09-27,72,VA
2015-10-04,66,VA
2015-10-11,71,VA
2015-10-18,74,VA
2015-10-25,71,VA
2015-11-01,72,VA
2015-11-08,74,VA
2015-11-15,68,VA
2015-11-22,78,VA
2015-11-29,86,VA
2015-12-06,77,VA
2015-12-13,74,VA
2015-12-20,71,VA
2015-12-27,72,VA
2016-01-03,62,VA
2016-01-10,63,VA
2016-01-17,63,VA
2016-01-24,64,VA
2016-01-31,58,VA
2016-02-07,63,VA
2016-02-14,66,VA
2016-02-21,63,VA
2016-02-28,60,VA
2016-03-06,58,VA
2016-03-13,63,VA
2016-03-20,58,VA
2016-03-27,62,VA
2016-04-03,55,VA
2016-04-10,60,VA
2016-04-17,52,VA
2016-04-24,54,VA
2016-05-01,57,VA
2016-05-08,55,VA
2016-05-15,58,VA
2016-05-22,50,VA
2016-05-29,59,VA
2016-06-05,61,VA
2016-06-12,54,VA
2016-06-19,56,VA
2016-06-26,60,VA
2016-07-03,54,VA
2016-07-10,55,VA
2016-07-17,54,VA
2016-07-24,55,VA
2016-07-31,56,VA
2016-08-07,56,VA
2016-08-14,50,VA
2016-08-21,58,VA
2016-08-28,59,VA
2016-09-04,55,VA
2016-09-11,52,VA
2016-09-18,53,VA
2016-09-25,55,VA
2016-10-02,49,VA
2016-10-09,47,VA
2016-10-16,50,VA
2016-10-23,50,VA
2016-10-30,48,VA
2016-11-06,48,VA
2016-11-13,53,VA
2016-11-20,56,VA
2016-11-27,62,VA
2016-12-04,60,VA
2016-12-11,59,VA
2016-12-18,54,VA
2016-12-25,50,VA
2017-01-01,51,VA
2017-01-08,53,VA
2017-01-15,46,VA
2017-01-22,49,VA
2017-01-29,51,VA
2017-02-05,48,VA
2017-02-12,51,VA
2017-02-19,48,VA
2017-02-26,52,VA
2017-03-05,53,VA
2017-03-12,52,VA
2017-03-19,57,VA
2017-03-26,48,VA
2017-04-02,50,VA
2017-04-09,62,VA
2017-04-16,74,VA
2017-04-23,72,VA
2017-04-30,73,VA
2017-05-07,85,VA
2017-05-14,89,VA
2017-05-21,100,VA
2017-05-28,98,VA
2017-06-04,86,VA
2017-06-11,63,VA
2017-06-18,54,VA
2017-06-25,57,VA
2017-07-02,55,VA
2017-07-09,62,VA
2017-07-16,75,VA
2017-07-23,74,VA
2017-07-30,83,VA
2017-08-06,75,VA
2017-08-13,78,VA
2017-08-20,64,VA
2017-08-27,52,VA
2017-09-03,52,VA
2017-09-10,50,VA
2017-09-17,56,VA
2017-09-24,50,VA
2017-10-01,47,VA
2017-10-08,52,VA
2017-10-15,47,VA
2017-10-22,52,VA
2017-10-29,50,VA
2017-11-05,55,VA
2017-11-12,53,VA
2017-11-19,57,VA
2017-11-26,59,VA
2017-12-03,51,VA
2017-12-10,61,VA
2017-12-17,51,VA
2017-12-24,47,VA
2017-12-31,50,VA
2018-01-07,49,VA
2018-01-14,49,VA
2018-01-21,51,VA
2018-01-28,48,VA
2018-02-04,45,VA
2018-02-11,43,VA
2018-02-18,50,VA
2018-02-25,45,VA
2018-03-04,53,VA
2018-03-11,45,VA
2018-03-18,46,VA
2018-03-25,47,VA
2018-04-01,50,VA
2018-04-08,46,VA
2018-04-15,44,VA
2018-04-22,47,VA
2018-04-29,46,VA
2018-05-06,43,VA
2018-05-13,45,VA
2018-05-20,41,VA
2018-05-27,40,VA
2018-06-03,43,VA
2018-06-10,44,VA
2018-06-17,48,VA
2018-06-24,48,VA
2018-07-01,47,VA
2018-07-08,48,VA
2018-07-15,46,VA
2018-07-22,46,VA
2018-07-29,52,VA
2018-08-05,46,VA
2018-08-12,47,VA
2018-08-19,47,VA
2018-08-26,39,VA
2018-09-02,43,VA
2018-09-09,39,VA
2018-09-16,38,VA
2018-09-23,40,VA
2018-09-30,41,VA
2018-10-07,39,VA
2018-10-14,43,VA
2018-10-21,42,VA
2018-10-28,41,VA
2018-11-04,40,VA
2018-11-11,42,VA
2018-11-18,47,VA
2018-11-25,51,VA
2018-12-02,42,VA
2018-12-09,42,VA
2018-12-16,45,VA
2018-12-23,45,VA
2018-12-30,43,VA
2015-01-04,86,WA
2015-01-11,85,WA
2015-01-18,87,WA
2015-01-25,84,WA
2015-02-01,84,WA
2015-02-08,81,WA
2015-02-15,80,WA
2015-02-22,86,WA
2015-03-01,87,WA
2015-03-08,81,WA
2015-03-15,89,WA
2015-03-22,80,WA
2015-03-29,82,WA
2015-04-05,80,WA
2015-04-12,83,WA
2015-04-19,81,WA
2015-04-26,79,WA
2015-05-03,82,WA
2015-05-10,86,WA
2015-05-17,72,WA
2015-05-24,86,WA
2015-05-31,78,WA
2015-06-07,78,WA
2015-06-14,86,WA
2015-06-21,80,WA
2015-06-28,83,WA
2015-07-05,78,WA
2015-07-12,80,WA
2015-07-19,90,WA
2015-07-26,78,WA
2015-08-02,77,WA
2015-08-09,91,WA
2015-08-16,86,WA
2015-08-23,84,WA
2015-08-30,77,WA
2015-09-06,80,WA
2015-09-13,79,WA
2015-09-20,73,WA
2015-09-27,73,WA
2015-10-04,84,WA
2015-10-11,77,WA
2015-10-18,76,WA
2015-10-25,86,WA
2015-11-01,79,WA
2015-11-08,80,WA
2015-11-15,67,WA
2015-11-22,85,WA
2015-11-29,100,WA
2015-12-06,82,WA
2015-12-13,85,WA
2015-12-20,77,WA
2015-12-27,81,WA
2016-01-03,68,WA
2016-01-10,68,WA
2016-01-17,67,WA
2016-01-24,65,WA
2016-01-31,70,WA
2016-02-07,72,WA
2016-02-14,67,WA
2016-02-21,66,WA
2016-02-28,66,WA
2016-03-06,70,WA
2016-03-13,64,WA
2016-03-20,64,WA
2016-03-27,67,WA
2016-04-03,69,WA
2016-04-10,63,WA
2016-04-17,60,WA
2016-04-24,57,WA
2016-05-01,63,WA
2016-05-08,64,WA
2016-05-15,62,WA
2016-05-22,61,WA
2016-05-29,62,WA
2016-06-05,60,WA
2016-06-12,61,WA
2016-06-19,62,WA
2016-06-26,69,WA
2016-07-03,69,WA
2016-07-10,68,WA
2016-07-17,61,WA
2016-07-24,64,WA
2016-07-31,66,WA
2016-08-07,66,WA
2016-08-14,63,WA
2016-08-21,59,WA
2016-08-28,65,WA
2016-09-04,67,WA
2016-09-11,62,WA
2016-09-18,59,WA
2016-09-25,64,WA
2016-10-02,60,WA
2016-10-09,63,WA
2016-10-16,62,WA
2016-10-23,62,WA
2016-10-30,58,WA
2016-11-06,57,WA
2016-11-13,59,WA
2016-11-20,64,WA
2016-11-27,72,WA
2016-12-04,65,WA
2016-12-11,65,WA
2016-12-18,61,WA
2016-12-25,66,WA
2017-01-01,60,WA
2017-01-08,59,WA
2017-01-15,59,WA
2017-01-22,58,WA
2017-01-29,60,WA
2017-02-05,65,WA
2017-02-12,55,WA
2017-02-19,62,WA
2017-02-26,55,WA
2017-03-05,59,WA
2017-03-12,65,WA
2017-03-19,62,WA
2017-03-26,64,WA
2017-04-02,64,WA
2017-04-09,59,WA
2017-04-16,58,WA
2017-04-23,61,WA
2017-04-30,59,WA
2017-05-07,61,WA
2017-05-14,58,WA
2017-05-21,56,WA
2017-05-28,58,WA
2017-06-04,54,WA
2017-06-11,59,WA
2017-06-18,55,WA
2017-06-25,57,WA
2017-07-02,59,WA
2017-07-09,60,WA
2017-07-16,57,WA
2017-07-23,59,WA
2017-07-30,59,WA
2017-08-06,56,WA
2017-08-13,59,WA
2017-08-20,55,WA
2017-08-27,57,WA
2017-09-03,56,WA
2017-09-10,57,WA
2017-09-17,61,WA
2017-09-24,55,WA
2017-10-01,62,WA
2017-10-08,59,WA
2017-10-15,58,WA
2017-10-22,54,WA
2017-10-29,57,WA
2017-11-05,58,WA
2017-11-12,60,WA
2017-11-19,66,WA
2017-11-26,66,WA
2017-12-03,63,WA
2017-12-10,62,WA
2017-12-17,62,WA
2017-12-24,60,WA
2017-12-31,50,WA
2018-01-07,56,WA
2018-01-14,59,WA
2018-01-21,54,WA
2018-01-28,56,WA
2018-02-04,54,WA
2018-02-11,55,WA
2018-02-18,53,WA
2018-02-25,64,WA
2018-03-04,53,WA
2018-03-11,50,WA
2018-03-18,56,WA
2018-03-25,60,WA
2018-04-01,51,WA
2018-04-08,59,WA
2018-04-15,55,WA
2018-04-22,51,WA
2018-04-29,53,WA
2018-05-06,56,WA
2018-05-13,48,WA
2018-05-20,47,WA
2018-05-27,48,WA
2018-06-03,49,WA
2018-06-10,47,WA
2018-06-17,50,WA
2018-06-24,55,WA
2018-07-01,47,WA
2018-07-08,50,WA
2018-07-15,49,WA
2018-07-22,43,WA
2018-07-29,45,WA
2018-08-05,47,WA
2018-08-12,49,WA
2018-08-19,43,WA
2018-08-26,51,WA
2018-09-02,47,WA
2018-09-09,48,WA
2018-09-16,47,WA
2018-09-23,45,WA
2018-09-30,46,WA
2018-10-07,44,WA
2018-10-14,48,WA
2018-10-21,49,WA
2018-10-28,45,WA
2018-11-04,47,WA
2018-11-11,53,WA
2018-11-18,52,WA
2018-11-25,61,WA
2018-12-02,51,WA
2018-12-09,55,WA
2018-12-16,51,WA
2018-12-23,46,WA
2018-12-30,48,WA
2015-01-04,70,WV
2015-01-11,65,WV
2015-01-18,76,WV
2015-01-25,73,WV
2015-02-01,65,WV
2015-02-08,74,WV
2015-02-15,81,WV
2015-02-22,72,WV
2015-03-01,64,WV
2015-03-08,71,WV
2015-03-15,64,WV
2015-03-22,75,WV
2015-03-29,67,WV
2015-04-05,78,WV
2015-04-12,76,WV
2015-04-19,79,WV
2015-04-26,67,WV
2015-05-03,59,WV
2015-05-10,60,WV
2015-05-17,72,WV
2015-05-24,55,WV
2015-05-31,67,WV
2015-06-07,55,WV
2015-06-14,64,WV
2015-06-21,57,WV
2015-06-28,77,WV
2015-07-05,69,WV
2015-07-12,68,WV
2015-07-19,100,WV
2015-07-26,74,WV
2015-08-02,75,WV
2015-08-09,74,WV
2015-08-16,66,WV
2015-08-23,64,WV
2015-08-30,66,WV
2015-09-06,64,WV
2015-09-13,58,WV
2015-09-20,68,WV
2015-09-27,69,WV
2015-10-04,75,WV
2015-10-11,69,WV
2015-10-18,76,WV
2015-10-25,67,WV
2015-11-01,61,WV
2015-11-08,71,WV
2015-11-15,59,WV
2015-11-22,81,WV
2015-11-29,63,WV
2015-12-06,79,WV
2015-12-13,74,WV
2015-12-20,45,WV
2015-12-27,64,WV
2016-01-03,56,WV
2016-01-10,53,WV
2016-01-17,50,WV
2016-01-24,63,WV
2016-01-31,50,WV
2016-02-07,54,WV
2016-02-14,55,WV
2016-02-21,60,WV
2016-02-28,49,WV
2016-03-06,53,WV
2016-03-13,51,WV
2016-03-20,55,WV
2016-03-27,57,WV
2016-04-03,56,WV
2016-04-10,47,WV
2016-04-17,42,WV
2016-04-24,57,WV
2016-05-01,54,WV
2016-05-08,49,WV
2016-05-15,48,WV
2016-05-22,51,WV
2016-05-29,65,WV
2016-06-05,61,WV
2016-06-12,49,WV
2016-06-19,44,WV
2016-06-26,55,WV
2016-07-03,51,WV
2016-07-10,51,WV
2016-07-17,60,WV
2016-07-24,56,WV
2016-07-31,63,WV
2016-08-07,44,WV
2016-08-14,60,WV
2016-08-21,61,WV
2016-08-28,60,WV
2016-09-04,62,WV
2016-09-11,47,WV
2016-09-18,44,WV
2016-09-25,59,WV
2016-10-02,46,WV
2016-10-09,58,WV
2016-10-16,60,WV
2016-10-23,49,WV
2016-10-30,50,WV
2016-11-06,44,WV
2016-11-13,53,WV
2016-11-20,62,WV
2016-11-27,51,WV
2016-12-04,61,WV
2016-12-11,67,WV
2016-12-18,52,WV
2016-12-25,61,WV
2017-01-01,57,WV
2017-01-08,49,WV
2017-01-15,43,WV
2017-01-22,44,WV
2017-01-29,61,WV
2017-02-05,47,WV
2017-02-12,43,WV
2017-02-19,54,WV
2017-02-26,60,WV
2017-03-05,53,WV
2017-03-12,55,WV
2017-03-19,53,WV
2017-03-26,53,WV
2017-04-02,50,WV
2017-04-09,50,WV
2017-04-16,48,WV
2017-04-23,45,WV
2017-04-30,59,WV
2017-05-07,53,WV
2017-05-14,45,WV
2017-05-21,53,WV
2017-05-28,50,WV
2017-06-04,56,WV
2017-06-11,47,WV
2017-06-18,52,WV
2017-06-25,57,WV
2017-07-02,60,WV
2017-07-09,56,WV
2017-07-16,57,WV
2017-07-23,56,WV
2017-07-30,58,WV
2017-08-06,67,WV
2017-08-13,47,WV
2017-08-20,48,WV
2017-08-27,49,WV
2017-09-03,42,WV
2017-09-10,42,WV
2017-09-17,44,WV
2017-09-24,59,WV
2017-10-01,57,WV
2017-10-08,45,WV
2017-10-15,46,WV
2017-10-22,50,WV
2017-10-29,44,WV
2017-11-05,55,WV
2017-11-12,50,WV
2017-11-19,62,WV
2017-11-26,56,WV
2017-12-03,60,WV
2017-12-10,58,WV
2017-12-17,59,WV
2017-12-24,62,WV
2017-12-31,41,WV
2018-01-07,36,WV
2018-01-14,46,WV
2018-01-21,50,WV
2018-01-28,45,WV
2018-02-04,50,WV
2018-02-11,46,WV
2018-02-18,54,WV
2018-02-25,51,WV
2018-03-04,55,WV
2018-03-11,55,WV
2018-03-18,51,WV
2018-03-25,55,WV
2018-04-01,43,WV
2018-04-08,40,WV
2018-04-15,48,WV
2018-04-22,46,WV
2018-04-29,39,WV
2018-05-06,38,WV
2018-05-13,45,WV
2018-05-20,48,WV
2018-05-27,45,WV
2018-06-03,39,WV
2018-06-10,39,WV
2018-06-17,45,WV
2018-06-24,53,WV
2018-07-01,44,WV
2018-07-08,48,WV
2018-07-15,50,WV
2018-07-22,45,WV
2018-07-29,46,WV
2018-08-05,47,WV
2018-08-12,41,WV
2018-08-19,53,WV
2018-08-26,51,WV
2018-09-02,37,WV
2018-09-09,38,WV
2018-09-16,40,WV
2018-09-23,32,WV
2018-09-30,46,WV
2018-10-07,45,WV
2018-10-14,53,WV
2018-10-21,40,WV
2018-10-28,42,WV
2018-11-04,46,WV
2018-11-11,48,WV
2018-11-18,56,WV
2018-11-25,47,WV
2018-12-02,53,WV
2018-12-09,41,WV
2018-12-16,42,WV
2018-12-23,46,WV
2018-12-30,39,WV
2015-01-04,90,WI
2015-01-11,84,WI
2015-01-18,86,WI
2015-01-25,91,WI
2015-02-01,87,WI
2015-02-08,83,WI
2015-02-15,84,WI
2015-02-22,87,WI
2015-03-01,82,WI
2015-03-08,82,WI
2015-03-15,84,WI
2015-03-22,85,WI
2015-03-29,90,WI
2015-04-05,81,WI
2015-04-12,84,WI
2015-04-19,96,WI
2015-04-26,89,WI
2015-05-03,79,WI
2015-05-10,82,WI
2015-05-17,72,WI
2015-05-24,88,WI
2015-05-31,82,WI
2015-06-07,86,WI
2015-06-14,83,WI
2015-06-21,92,WI
2015-06-28,83,WI
2015-07-05,81,WI
2015-07-12,85,WI
2015-07-19,85,WI
2015-07-26,92,WI
2015-08-02,91,WI
2015-08-09,100,WI
2015-08-16,88,WI
2015-08-23,85,WI
2015-08-30,88,WI
2015-09-06,87,WI
2015-09-13,77,WI
2015-09-20,80,WI
2015-09-27,73,WI
2015-10-04,71,WI
2015-10-11,79,WI
2015-10-18,77,WI
2015-10-25,71,WI
2015-11-01,74,WI
2015-11-08,77,WI
2015-11-15,79,WI
2015-11-22,91,WI
2015-11-29,88,WI
2015-12-06,92,WI
2015-12-13,81,WI
2015-12-20,88,WI
2015-12-27,83,WI
2016-01-03,62,WI
2016-01-10,63,WI
2016-01-17,70,WI
2016-01-24,76,WI
2016-01-31,69,WI
2016-02-07,69,WI
2016-02-14,66,WI
2016-02-21,75,WI
2016-02-28,67,WI
2016-03-06,62,WI
2016-03-13,72,WI
2016-03-20,70,WI
2016-03-27,71,WI
2016-04-03,66,WI
2016-04-10,64,WI
2016-04-17,63,WI
2016-04-24,62,WI
2016-05-01,57,WI
2016-05-08,62,WI
2016-05-15,59,WI
2016-05-22,68,WI
2016-05-29,65,WI
2016-06-05,55,WI
2016-06-12,56,WI
2016-06-19,65,WI
2016-06-26,61,WI
2016-07-03,75,WI
2016-07-10,62,WI
2016-07-17,63,WI
2016-07-24,61,WI
2016-07-31,64,WI
2016-08-07,63,WI
2016-08-14,60,WI
2016-08-21,62,WI
2016-08-28,62,WI
2016-09-04,62,WI
2016-09-11,53,WI
2016-09-18,63,WI
2016-09-25,58,WI
2016-10-02,53,WI
2016-10-09,61,WI
2016-10-16,55,WI
2016-10-23,54,WI
2016-10-30,59,WI
2016-11-06,60,WI
2016-11-13,58,WI
2016-11-20,63,WI
