date,unemployment,State
2018-06-03,41,TX
2018-06-10,48,TX
2018-06-17,39,TX
2018-06-24,40,TX
2018-07-01,42,TX
2018-07-08,39,TX
2018-07-15,43,TX
2018-07-22,38,TX
2018-07-29,37,TX
2018-08-05,39,TX
2018-08-12,34,TX
2018-08-19,39,TX
2018-08-26,33,TX
2018-09-02,38,TX
2018-09-09,37,TX
2018-09-16,36,TX
2018-09-23,35,TX
2018-09-30,45,TX
2018-10-07,46,TX
2018-10-14,39,TX
2018-10-21,41,TX
2018-10-28,42,TX
2018-11-04,40,TX
2018-11-11,46,TX
2018-11-18,30,TX
2018-11-25,48,TX
2018-12-02,42,TX
2018-12-09,48,TX
2018-12-16,41,TX
2018-12-23,38,TX
2018-12-30,42,TX
2015-01-04,100,UT
2015-01-11,57,UT
2015-01-18,47,UT
2015-01-25,73,UT
2015-02-01,63,UT
2015-02-08,73,UT
2015-02-15,91,UT
2015-02-22,33,UT
2015-03-01,57,UT
2015-03-08,60,UT
2015-03-15,64,UT
2015-03-22,70,UT
2015-03-29,83,UT
2015-04-05,60,UT
2015-04-12,49,UT
2015-04-19,49,UT
2015-04-26,90,UT
2015-05-03,56,UT
2015-05-10,46,UT
2015-05-17,36,UT
2015-05-24,44,UT
2015-05-31,54,UT
2015-06-07,55,UT
2015-06-14,60,UT
2015-06-21,33,UT
2015-06-28,71,UT
2015-07-05,59,UT
2015-07-12,21,UT
2015-07-19,50,UT
2015-07-26,48,UT
2015-08-02,42,UT
2015-08-09,21,UT
2015-08-16,47,UT
2015-08-23,55,UT
2015-08-30,54,UT
2015-09-06,35,UT
2015-09-13,52,UT
2015-09-20,33,UT
2015-09-27,19,UT
2015-10-04,38,UT
2015-10-11,50,UT
2015-10-18,33,UT
2015-10-25,28,UT
2015-11-01,51,UT
2015-11-08,51,UT
2015-11-15,75,UT
2015-11-22,47,UT
2015-11-29,54,UT
2015-12-06,64,UT
2015-12-13,43,UT
2015-12-20,51,UT
2015-12-27,35,UT
2016-01-03,93,UT
2016-01-10,60,UT
2016-01-17,89,UT
2016-01-24,67,UT
2016-01-31,56,UT
2016-02-07,62,UT
2016-02-14,41,UT
2016-02-21,48,UT
2016-02-28,58,UT
2016-03-06,48,UT
2016-03-13,80,UT
2016-03-20,32,UT
2016-03-27,59,UT
2016-04-03,60,UT
2016-04-10,36,UT
2016-04-17,40,UT
2016-04-24,47,UT
2016-05-01,37,UT
2016-05-08,39,UT
2016-05-15,30,UT
2016-05-22,54,UT
2016-05-29,25,UT
2016-06-05,32,UT
2016-06-12,31,UT
2016-06-19,36,UT
2016-06-26,44,UT
2016-07-03,63,UT
2016-07-10,28,UT
2016-07-17,40,UT
2016-07-24,28,UT
2016-07-31,32,UT
2016-08-07,37,UT
2016-08-14,34,UT
2016-08-21,49,UT
2016-08-28,19,UT
2016-09-04,42,UT
2016-09-11,40,UT
2016-09-18,33,UT
2016-09-25,33,UT
2016-10-02,40,UT
2016-10-09,47,UT
2016-10-16,42,UT
2016-10-23,54,UT
2016-10-30,51,UT
2016-11-06,60,UT
2016-11-13,36,UT
2016-11-20,44,UT
2016-11-27,61,UT
2016-12-04,36,UT
2016-12-11,64,UT
2016-12-18,45,UT
2016-12-25,43,UT
2017-01-01,56,UT
2017-01-08,63,UT
2017-01-15,80,UT
2017-01-22,76,UT
2017-01-29,68,UT
2017-02-05,45,UT
2017-02-12,39,UT
2017-02-19,45,UT
2017-02-26,40,UT
2017-03-05,41,UT
2017-03-12,23,UT
2017-03-19,45,UT
2017-03-26,19,UT
2017-04-02,39,UT
2017-04-09,26,UT
2017-04-16,60,UT
2017-04-23,59,UT
2017-04-30,54,UT
2017-05-07,45,UT
2017-05-14,18,UT
2017-05-21,23,UT
2017-05-28,35,UT
2017-06-04,30,UT
2017-06-11,34,UT
2017-06-18,43,UT
2017-06-25,42,UT
2017-07-02,38,UT
2017-07-09,37,UT
2017-07-16,48,UT
2017-07-23,30,UT
2017-07-30,28,UT
2017-08-06,11,UT
2017-08-13,22,UT
2017-08-20,7,UT
2017-08-27,44,UT
2017-09-03,24,UT
2017-09-10,46,UT
2017-09-17,33,UT
2017-09-24,23,UT
2017-10-01,26,UT
2017-10-08,62,UT
2017-10-15,27,UT
2017-10-22,47,UT
2017-10-29,47,UT
2017-11-05,88,UT
2017-11-12,42,UT
2017-11-19,51,UT
2017-11-26,63,UT
2017-12-03,41,UT
2017-12-10,39,UT
2017-12-17,41,UT
2017-12-24,48,UT
2017-12-31,35,UT
2018-01-07,47,UT
2018-01-14,76,UT
2018-01-21,62,UT
2018-01-28,43,UT
2018-02-04,33,UT
2018-02-11,43,UT
2018-02-18,34,UT
2018-02-25,67,UT
2018-03-04,28,UT
2018-03-11,30,UT
2018-03-18,41,UT
2018-03-25,63,UT
2018-04-01,48,UT
2018-04-08,21,UT
2018-04-15,39,UT
2018-04-22,28,UT
2018-04-29,40,UT
2018-05-06,47,UT
2018-05-13,42,UT
2018-05-20,42,UT
2018-05-27,37,UT
2018-06-03,33,UT
2018-06-10,41,UT
2018-06-17,16,UT
2018-06-24,33,UT
2018-07-01,53,UT
2018-07-08,41,UT
2018-07-15,26,UT
2018-07-22,36,UT
2018-07-29,44,UT
2018-08-05,26,UT
2018-08-12,26,UT
2018-08-19,42,UT
2018-08-26,19,UT
2018-09-02,38,UT
2018-09-09,43,UT
2018-09-16,50,UT
2018-09-23,29,UT
2018-09-30,37,UT
2018-10-07,34,UT
2018-10-14,52,UT
2018-10-21,28,UT
2018-10-28,35,UT
2018-11-04,41,UT
2018-11-11,40,UT
2018-11-18,29,UT
2018-11-25,41,UT
2018-12-02,67,UT
2018-12-09,75,UT
2018-12-16,45,UT
2018-12-23,46,UT
2018-12-30,79,UT
2015-01-04,57,VT
2015-01-11,65,VT
2015-01-18,66,VT
2015-01-25,46,VT
2015-02-01,91,VT
2015-02-08,35,VT
2015-02-15,36,VT
2015-02-22,56,VT
2015-03-01,37,VT
2015-03-08,46,VT
2015-03-15,27,VT
2015-03-22,20,VT
2015-03-29,55,VT
2015-04-05,37,VT
2015-04-12,20,VT
2015-04-19,50,VT
2015-04-26,19,VT
2015-05-03,30,VT
2015-05-10,10,VT
2015-05-17,10,VT
2015-05-24,43,VT
2015-05-31,70,VT
2015-06-07,62,VT
2015-06-14,55,VT
2015-06-21,24,VT
2015-06-28,39,VT
2015-07-05,13,VT
2015-07-12,26,VT
2015-07-19,63,VT
2015-07-26,50,VT
2015-08-02,25,VT
2015-08-09,24,VT
2015-08-16,37,VT
2015-08-23,47,VT
2015-08-30,11,VT
2015-09-06,45,VT
2015-09-13,54,VT
2015-09-20,43,VT
2015-09-27,42,VT
2015-10-04,43,VT
2015-10-11,44,VT
2015-10-18,76,VT
2015-10-25,22,VT
2015-11-01,45,VT
2015-11-08,11,VT
2015-11-15,22,VT
2015-11-22,52,VT
2015-11-29,53,VT
2015-12-06,73,VT
2015-12-13,32,VT
2015-12-20,0,VT
2015-12-27,68,VT
2016-01-03,37,VT
2016-01-10,18,VT
2016-01-17,26,VT
2016-01-24,45,VT
2016-01-31,43,VT
2016-02-07,41,VT
2016-02-14,73,VT
2016-02-21,35,VT
2016-02-28,33,VT
2016-03-06,26,VT
2016-03-13,44,VT
2016-03-20,26,VT
2016-03-27,26,VT
2016-04-03,9,VT
2016-04-10,35,VT
2016-04-17,30,VT
2016-04-24,53,VT
2016-05-01,26,VT
2016-05-08,18,VT
2016-05-15,19,VT
2016-05-22,19,VT
2016-05-29,70,VT
2016-06-05,39,VT
2016-06-12,21,VT
2016-06-19,53,VT
2016-06-26,40,VT
2016-07-03,42,VT
2016-07-10,21,VT
2016-07-17,10,VT
2016-07-24,10,VT
2016-07-31,41,VT
2016-08-07,73,VT
2016-08-14,54,VT
2016-08-21,11,VT
2016-08-28,29,VT
2016-09-04,29,VT
2016-09-11,46,VT
2016-09-18,9,VT
2016-09-25,18,VT
2016-10-02,27,VT
2016-10-09,44,VT
2016-10-16,45,VT
2016-10-23,18,VT
2016-10-30,27,VT
2016-11-06,17,VT
2016-11-13,72,VT
2016-11-20,19,VT
2016-11-27,83,VT
2016-12-04,41,VT
2016-12-11,25,VT
2016-12-18,0,VT
2016-12-25,62,VT
2017-01-01,35,VT
2017-01-08,51,VT
2017-01-15,41,VT
2017-01-22,25,VT
2017-01-29,32,VT
2017-02-05,16,VT
2017-02-12,32,VT
2017-02-19,39,VT
2017-02-26,55,VT
2017-03-05,85,VT
2017-03-12,25,VT
2017-03-19,64,VT
2017-03-26,40,VT
2017-04-02,41,VT
2017-04-09,26,VT
2017-04-16,34,VT
2017-04-23,44,VT
2017-04-30,33,VT
2017-05-07,77,VT
2017-05-14,29,VT
2017-05-21,66,VT
2017-05-28,28,VT
2017-06-04,19,VT
2017-06-11,0,VT
2017-06-18,38,VT
2017-06-25,29,VT
2017-07-02,50,VT
2017-07-09,19,VT
2017-07-16,29,VT
2017-07-23,19,VT
2017-07-30,36,VT
2017-08-06,100,VT
2017-08-13,29,VT
2017-08-20,9,VT
2017-08-27,45,VT
2017-09-03,33,VT
2017-09-10,17,VT
2017-09-17,26,VT
2017-09-24,59,VT
2017-10-01,25,VT
2017-10-08,40,VT
2017-10-15,17,VT
2017-10-22,33,VT
2017-10-29,33,VT
2017-11-05,32,VT
2017-11-12,16,VT
2017-11-19,26,VT
2017-11-26,37,VT
2017-12-03,23,VT
2017-12-10,23,VT
2017-12-17,34,VT
2017-12-24,58,VT
2017-12-31,46,VT
2018-01-07,69,VT
2018-01-14,31,VT
2018-01-21,51,VT
2018-01-28,37,VT
2018-02-04,15,VT
2018-02-11,66,VT
2018-02-18,43,VT
2018-02-25,23,VT
2018-03-04,22,VT
2018-03-11,54,VT
2018-03-18,53,VT
2018-03-25,54,VT
2018-04-01,23,VT
2018-04-08,31,VT
2018-04-15,56,VT
2018-04-22,50,VT
2018-04-29,16,VT
2018-05-06,41,VT
2018-05-13,9,VT
2018-05-20,50,VT
2018-05-27,17,VT
2018-06-03,43,VT
2018-06-10,51,VT
2018-06-17,18,VT
2018-06-24,18,VT
2018-07-01,43,VT
2018-07-08,17,VT
2018-07-15,35,VT
2018-07-22,0,VT
2018-07-29,25,VT
2018-08-05,0,VT
2018-08-12,8,VT
2018-08-19,18,VT
2018-08-26,33,VT
2018-09-02,41,VT
2018-09-09,8,VT
2018-09-16,16,VT
2018-09-23,32,VT
2018-09-30,40,VT
2018-10-07,8,VT
2018-10-14,33,VT
2018-10-21,56,VT
2018-10-28,49,VT
2018-11-04,24,VT
2018-11-11,41,VT
2018-11-18,27,VT
2018-11-25,55,VT
2018-12-02,24,VT
2018-12-09,49,VT
2018-12-16,51,VT
2018-12-23,44,VT
2018-12-30,48,VT
2015-01-04,61,VA
2015-01-11,62,VA
2015-01-18,67,VA
2015-01-25,63,VA
2015-02-01,70,VA
2015-02-08,59,VA
2015-02-15,62,VA
2015-02-22,59,VA
2015-03-01,51,VA
2015-03-08,63,VA
2015-03-15,59,VA
2015-03-22,54,VA
2015-03-29,45,VA
2015-04-05,49,VA
2015-04-12,51,VA
2015-04-19,47,VA
2015-04-26,46,VA
2015-05-03,43,VA
2015-05-10,46,VA
2015-05-17,46,VA
2015-05-24,47,VA
2015-05-31,50,VA
2015-06-07,45,VA
2015-06-14,42,VA
2015-06-21,54,VA
2015-06-28,71,VA
2015-07-05,75,VA
2015-07-12,59,VA
2015-07-19,68,VA
2015-07-26,72,VA
2015-08-02,64,VA
2015-08-09,86,VA
2015-08-16,69,VA
2015-08-23,73,VA
2015-08-30,72,VA
2015-09-06,71,VA
2015-09-13,69,VA
2015-09-20,84,VA
2015-09-27,84,VA
2015-10-04,52,VA
2015-10-11,61,VA
2015-10-18,86,VA
2015-10-25,84,VA
2015-11-01,80,VA
2015-11-08,63,VA
2015-11-15,92,VA
2015-11-22,61,VA
2015-11-29,80,VA
2015-12-06,90,VA
2015-12-13,72,VA
2015-12-20,50,VA
2015-12-27,80,VA
2016-01-03,81,VA
2016-01-10,90,VA
2016-01-17,85,VA
2016-01-24,77,VA
2016-01-31,90,VA
2016-02-07,67,VA
2016-02-14,74,VA
2016-02-21,71,VA
2016-02-28,59,VA
2016-03-06,61,VA
2016-03-13,64,VA
2016-03-20,72,VA
2016-03-27,72,VA
2016-04-03,71,VA
2016-04-10,71,VA
2016-04-17,54,VA
2016-04-24,80,VA
2016-05-01,74,VA
2016-05-08,64,VA
2016-05-15,64,VA
2016-05-22,68,VA
2016-05-29,70,VA
2016-06-05,68,VA
2016-06-12,68,VA
2016-06-19,61,VA
2016-06-26,84,VA
2016-07-03,65,VA
2016-07-10,64,VA
2016-07-17,65,VA
2016-07-24,76,VA
2016-07-31,57,VA
2016-08-07,42,VA
2016-08-14,55,VA
2016-08-21,52,VA
2016-08-28,45,VA
2016-09-04,60,VA
2016-09-11,58,VA
2016-09-18,57,VA
2016-09-25,47,VA
2016-10-02,56,VA
2016-10-09,55,VA
2016-10-16,59,VA
2016-10-23,57,VA
2016-10-30,57,VA
2016-11-06,65,VA
2016-11-13,72,VA
2016-11-20,48,VA
2016-11-27,74,VA
2016-12-04,73,VA
2016-12-11,73,VA
2016-12-18,66,VA
2016-12-25,62,VA
2017-01-01,63,VA
2017-01-08,64,VA
2017-01-15,90,VA
2017-01-22,92,VA
2017-01-29,87,VA
2017-02-05,68,VA
2017-02-12,73,VA
2017-02-19,66,VA
2017-02-26,71,VA
2017-03-05,61,VA
2017-03-12,69,VA
2017-03-19,57,VA
2017-03-26,69,VA
2017-04-02,48,VA
2017-04-09,59,VA
2017-04-16,62,VA
2017-04-23,67,VA
2017-04-30,57,VA
2017-05-07,60,VA
2017-05-14,58,VA
2017-05-21,63,VA
2017-05-28,47,VA
2017-06-04,76,VA
2017-06-11,50,VA
2017-06-18,71,VA
2017-06-25,66,VA
2017-07-02,69,VA
2017-07-09,62,VA
2017-07-16,62,VA
2017-07-23,56,VA
2017-07-30,77,VA
2017-08-06,55,VA
2017-08-13,55,VA
2017-08-20,48,VA
2017-08-27,56,VA
2017-09-03,52,VA
2017-09-10,58,VA
2017-09-17,47,VA
2017-09-24,60,VA
2017-10-01,57,VA
2017-10-08,55,VA
2017-10-15,53,VA
2017-10-22,63,VA
2017-10-29,52,VA
2017-11-05,60,VA
2017-11-12,64,VA
2017-11-19,64,VA
2017-11-26,54,VA
2017-12-03,89,VA
2017-12-10,57,VA
2017-12-17,64,VA
2017-12-24,74,VA
2017-12-31,75,VA
2018-01-07,79,VA
2018-01-14,87,VA
2018-01-21,91,VA
2018-01-28,100,VA
2018-02-04,73,VA
2018-02-11,70,VA
2018-02-18,68,VA
2018-02-25,69,VA
2018-03-04,63,VA
2018-03-11,66,VA
2018-03-18,70,VA
2018-03-25,73,VA
2018-04-01,67,VA
2018-04-08,70,VA
2018-04-15,63,VA
2018-04-22,57,VA
2018-04-29,74,VA
2018-05-06,59,VA
2018-05-13,63,VA
2018-05-20,54,VA
2018-05-27,64,VA
2018-06-03,69,VA
2018-06-10,65,VA
2018-06-17,63,VA
2018-06-24,61,VA
2018-07-01,76,VA
2018-07-08,69,VA
2018-07-15,69,VA
2018-07-22,65,VA
2018-07-29,62,VA
2018-08-05,61,VA
2018-08-12,60,VA
2018-08-19,56,VA
2018-08-26,54,VA
2018-09-02,55,VA
2018-09-09,61,VA
2018-09-16,54,VA
2018-09-23,54,VA
2018-09-30,58,VA
2018-10-07,57,VA
2018-10-14,63,VA
2018-10-21,53,VA
2018-10-28,69,VA
2018-11-04,54,VA
2018-11-11,61,VA
2018-11-18,54,VA
2018-11-25,67,VA
2018-12-02,61,VA
2018-12-09,72,VA
2018-12-16,59,VA
2018-12-23,58,VA
2018-12-30,94,VA
2015-01-04,49,WA
2015-01-11,48,WA
2015-01-18,52,WA
2015-01-25,49,WA
2015-02-01,47,WA
2015-02-08,34,WA
2015-02-15,37,WA
2015-02-22,41,WA
2015-03-01,46,WA
2015-03-08,35,WA
2015-03-15,47,WA
2015-03-22,41,WA
2015-03-29,33,WA
2015-04-05,35,WA
2015-04-12,32,WA
2015-04-19,40,WA
2015-04-26,33,WA
2015-05-03,31,WA
2015-05-10,34,WA
2015-05-17,35,WA
2015-05-24,28,WA
2015-05-31,30,WA
2015-06-07,32,WA
2015-06-14,37,WA
2015-06-21,38,WA
2015-06-28,48,WA
2015-07-05,40,WA
2015-07-12,43,WA
2015-07-19,40,WA
2015-07-26,41,WA
2015-08-02,41,WA
2015-08-09,40,WA
2015-08-16,40,WA
2015-08-23,38,WA
2015-08-30,34,WA
2015-09-06,38,WA
2015-09-13,39,WA
2015-09-20,29,WA
2015-09-27,38,WA
2015-10-04,38,WA
2015-10-11,35,WA
2015-10-18,40,WA
2015-10-25,43,WA
2015-11-01,36,WA
2015-11-08,46,WA
2015-11-15,45,WA
2015-11-22,37,WA
2015-11-29,50,WA
2015-12-06,40,WA
2015-12-13,42,WA
2015-12-20,38,WA
2015-12-27,41,WA
2016-01-03,52,WA
2016-01-10,54,WA
2016-01-17,45,WA
2016-01-24,54,WA
2016-01-31,46,WA
2016-02-07,50,WA
2016-02-14,35,WA
2016-02-21,39,WA
2016-02-28,44,WA
2016-03-06,48,WA
2016-03-13,43,WA
2016-03-20,39,WA
2016-03-27,45,WA
2016-04-03,41,WA
2016-04-10,43,WA
2016-04-17,38,WA
2016-04-24,40,WA
2016-05-01,38,WA
2016-05-08,32,WA
2016-05-15,32,WA
2016-05-22,33,WA
2016-05-29,32,WA
2016-06-05,33,WA
2016-06-12,34,WA
2016-06-19,39,WA
2016-06-26,36,WA
2016-07-03,37,WA
2016-07-10,35,WA
2016-07-17,36,WA
2016-07-24,34,WA
2016-07-31,33,WA
2016-08-07,34,WA
2016-08-14,34,WA
2016-08-21,31,WA
2016-08-28,35,WA
2016-09-04,31,WA
2016-09-11,33,WA
2016-09-18,31,WA
2016-09-25,34,WA
2016-10-02,37,WA
2016-10-09,35,WA
2016-10-16,35,WA
2016-10-23,35,WA
2016-10-30,41,WA
2016-11-06,32,WA
2016-11-13,38,WA
2016-11-20,36,WA
2016-11-27,43,WA
2016-12-04,34,WA
2016-12-11,38,WA
2016-12-18,39,WA
2016-12-25,45,WA
2017-01-01,100,WA
2017-01-08,59,WA
2017-01-15,52,WA
2017-01-22,61,WA
2017-01-29,41,WA
2017-02-05,41,WA
2017-02-12,36,WA
2017-02-19,42,WA
2017-02-26,31,WA
2017-03-05,30,WA
2017-03-12,34,WA
2017-03-19,32,WA
2017-03-26,30,WA
2017-04-02,35,WA
2017-04-09,32,WA
2017-04-16,33,WA
2017-04-23,36,WA
2017-04-30,34,WA
2017-05-07,26,WA
2017-05-14,28,WA
2017-05-21,33,WA
2017-05-28,27,WA
2017-06-04,31,WA
2017-06-11,27,WA
2017-06-18,30,WA
2017-06-25,31,WA
2017-07-02,36,WA
2017-07-09,30,WA
2017-07-16,29,WA
2017-07-23,31,WA
2017-07-30,31,WA
2017-08-06,28,WA
2017-08-13,27,WA
2017-08-20,30,WA
2017-08-27,27,WA
2017-09-03,28,WA
2017-09-10,28,WA
2017-09-17,28,WA
2017-09-24,28,WA
2017-10-01,23,WA
2017-10-08,34,WA
2017-10-15,33,WA
2017-10-22,32,WA
2017-10-29,30,WA
2017-11-05,34,WA
2017-11-12,39,WA
2017-11-19,32,WA
2017-11-26,40,WA
2017-12-03,39,WA
2017-12-10,36,WA
2017-12-17,50,WA
2017-12-24,35,WA
2017-12-31,41,WA
2018-01-07,46,WA
2018-01-14,40,WA
2018-01-21,40,WA
2018-01-28,50,WA
2018-02-04,39,WA
2018-02-11,36,WA
2018-02-18,38,WA
2018-02-25,34,WA
2018-03-04,32,WA
2018-03-11,35,WA
2018-03-18,22,WA
2018-03-25,26,WA
2018-04-01,28,WA
2018-04-08,33,WA
2018-04-15,27,WA
2018-04-22,23,WA
2018-04-29,29,WA
2018-05-06,30,WA
2018-05-13,29,WA
2018-05-20,28,WA
2018-05-27,25,WA
2018-06-03,22,WA
2018-06-10,30,WA
2018-06-17,28,WA
2018-06-24,30,WA
2018-07-01,28,WA
2018-07-08,28,WA
2018-07-15,20,WA
2018-07-22,27,WA
2018-07-29,22,WA
2018-08-05,24,WA
2018-08-12,28,WA
2018-08-19,23,WA
2018-08-26,26,WA
2018-09-02,27,WA
2018-09-09,25,WA
2018-09-16,25,WA
2018-09-23,32,WA
2018-09-30,30,WA
2018-10-07,34,WA
2018-10-14,27,WA
2018-10-21,25,WA
2018-10-28,25,WA
2018-11-04,30,WA
2018-11-11,29,WA
2018-11-18,26,WA
2018-11-25,36,WA
2018-12-02,29,WA
2018-12-09,31,WA
2018-12-16,33,WA
2018-12-23,30,WA
2018-12-30,42,WA
2015-01-04,32,WV
2015-01-11,73,WV
2015-01-18,58,WV
2015-01-25,54,WV
2015-02-01,35,WV
2015-02-08,72,WV
2015-02-15,39,WV
2015-02-22,33,WV
2015-03-01,53,WV
2015-03-08,54,WV
2015-03-15,40,WV
2015-03-22,33,WV
2015-03-29,51,WV
2015-04-05,25,WV
2015-04-12,41,WV
2015-04-19,15,WV
2015-04-26,31,WV
2015-05-03,27,WV
2015-05-10,22,WV
2015-05-17,44,WV
2015-05-24,39,WV
2015-05-31,27,WV
2015-06-07,39,WV
2015-06-14,45,WV
2015-06-21,57,WV
2015-06-28,24,WV
2015-07-05,40,WV
2015-07-12,29,WV
2015-07-19,41,WV
2015-07-26,34,WV
2015-08-02,40,WV
2015-08-09,34,WV
2015-08-16,21,WV
2015-08-23,51,WV
2015-08-30,15,WV
2015-09-06,36,WV
2015-09-13,36,WV
2015-09-20,45,WV
2015-09-27,19,WV
2015-10-04,30,WV
2015-10-11,41,WV
2015-10-18,31,WV
2015-10-25,30,WV
2015-11-01,50,WV
2015-11-08,54,WV
2015-11-15,15,WV
2015-11-22,33,WV
2015-11-29,51,WV
2015-12-06,53,WV
2015-12-13,39,WV
2015-12-20,34,WV
2015-12-27,48,WV
2016-01-03,100,WV
2016-01-10,91,WV
2016-01-17,50,WV
2016-01-24,58,WV
2016-01-31,45,WV
2016-02-07,48,WV
2016-02-14,48,WV
2016-02-21,41,WV
2016-02-28,35,WV
2016-03-06,61,WV
2016-03-13,74,WV
2016-03-20,13,WV
2016-03-27,45,WV
2016-04-03,26,WV
2016-04-10,60,WV
2016-04-17,36,WV
2016-04-24,39,WV
2016-05-01,32,WV
2016-05-08,46,WV
2016-05-15,37,WV
2016-05-22,34,WV
2016-05-29,22,WV
2016-06-05,35,WV
2016-06-12,39,WV
2016-06-19,26,WV
2016-06-26,76,WV
2016-07-03,39,WV
2016-07-10,39,WV
2016-07-17,36,WV
2016-07-24,46,WV
2016-07-31,22,WV
2016-08-07,17,WV
2016-08-14,26,WV
2016-08-21,16,WV
2016-08-28,23,WV
2016-09-04,40,WV
2016-09-11,31,WV
2016-09-18,38,WV
2016-09-25,34,WV
2016-10-02,34,WV
2016-10-09,20,WV
2016-10-16,30,WV
2016-10-23,28,WV
2016-10-30,65,WV
2016-11-06,40,WV
2016-11-13,38,WV
2016-11-20,28,WV
2016-11-27,59,WV
2016-12-04,17,WV
2016-12-11,44,WV
2016-12-18,44,WV
2016-12-25,34,WV
2017-01-01,80,WV
2017-01-08,42,WV
2017-01-15,31,WV
2017-01-22,61,WV
2017-01-29,47,WV
2017-02-05,71,WV
2017-02-12,30,WV
2017-02-19,31,WV
2017-02-26,32,WV
2017-03-05,44,WV
2017-03-12,29,WV
2017-03-19,45,WV
2017-03-26,76,WV
2017-04-02,14,WV
2017-04-09,23,WV
2017-04-16,32,WV
2017-04-23,11,WV
2017-04-30,21,WV
2017-05-07,29,WV
2017-05-14,36,WV
2017-05-21,31,WV
2017-05-28,42,WV
2017-06-04,36,WV
2017-06-11,32,WV
2017-06-18,23,WV
2017-06-25,29,WV
2017-07-02,25,WV
2017-07-09,56,WV
2017-07-16,39,WV
2017-07-23,46,WV
2017-07-30,23,WV
2017-08-06,41,WV
2017-08-13,26,WV
2017-08-20,43,WV
2017-08-27,21,WV
2017-09-03,10,WV
2017-09-10,34,WV
2017-09-17,11,WV
2017-09-24,28,WV
2017-10-01,38,WV
2017-10-08,34,WV
2017-10-15,28,WV
2017-10-22,34,WV
2017-10-29,34,WV
2017-11-05,43,WV
2017-11-12,23,WV
2017-11-19,18,WV
2017-11-26,44,WV
2017-12-03,42,WV
2017-12-10,33,WV
2017-12-17,31,WV
2017-12-24,32,WV
2017-12-31,52,WV
2018-01-07,50,WV
2018-01-14,31,WV
2018-01-21,37,WV
2018-01-28,27,WV
2018-02-04,36,WV
2018-02-11,15,WV
2018-02-18,28,WV
2018-02-25,19,WV
2018-03-04,34,WV
2018-03-11,31,WV
2018-03-18,22,WV
2018-03-25,32,WV
2018-04-01,36,WV
2018-04-08,26,WV
2018-04-15,45,WV
2018-04-22,38,WV
2018-04-29,30,WV
2018-05-06,28,WV
2018-05-13,38,WV
2018-05-20,42,WV
2018-05-27,17,WV
2018-06-03,32,WV
2018-06-10,27,WV
2018-06-17,24,WV
2018-06-24,39,WV
2018-07-01,43,WV
2018-07-08,35,WV
2018-07-15,21,WV
2018-07-22,31,WV
2018-07-29,34,WV
2018-08-05,31,WV
2018-08-12,24,WV
2018-08-19,42,WV
2018-08-26,24,WV
2018-09-02,23,WV
2018-09-09,6,WV
2018-09-16,20,WV
2018-09-23,10,WV
2018-09-30,36,WV
2018-10-07,34,WV
2018-10-14,36,WV
2018-10-21,40,WV
2018-10-28,20,WV
2018-11-04,44,WV
2018-11-11,39,WV
2018-11-18,21,WV
2018-11-25,44,WV
2018-12-02,26,WV
2018-12-09,43,WV
2018-12-16,31,WV
2018-12-23,55,WV
2018-12-30,64,WV
2015-01-04,100,WI
2015-01-11,80,WI
2015-01-18,86,WI
2015-01-25,94,WI
2015-02-01,59,WI
2015-02-08,73,WI
2015-02-15,74,WI
2015-02-22,85,WI
2015-03-01,78,WI
2015-03-08,71,WI
2015-03-15,63,WI
2015-03-22,55,WI
2015-03-29,48,WI
2015-04-05,52,WI
2015-04-12,70,WI
2015-04-19,55,WI
2015-04-26,50,WI
2015-05-03,56,WI
2015-05-10,55,WI
2015-05-17,43,WI
2015-05-24,49,WI
2015-05-31,52,WI
2015-06-07,52,WI
2015-06-14,36,WI
2015-06-21,45,WI
2015-06-28,49,WI
2015-07-05,54,WI
2015-07-12,70,WI
2015-07-19,55,WI
2015-07-26,55,WI
2015-08-02,41,WI
2015-08-09,44,WI
2015-08-16,61,WI
2015-08-23,39,WI
2015-08-30,45,WI
2015-09-06,53,WI
2015-09-13,44,WI
2015-09-20,31,WI
2015-09-27,47,WI
2015-10-04,42,WI
2015-10-11,59,WI
2015-10-18,52,WI
2015-10-25,47,WI
2015-11-01,68,WI
2015-11-08,64,WI
2015-11-15,62,WI
2015-11-22,70,WI
2015-11-29,80,WI
2015-12-06,66,WI
2015-12-13,71,WI
2015-12-20,75,WI
2015-12-27,82,WI
2016-01-03,87,WI
2016-01-10,68,WI
2016-01-17,80,WI
2016-01-24,86,WI
2016-01-31,89,WI
2016-02-07,71,WI
2016-02-14,74,WI
2016-02-21,54,WI
2016-02-28,71,WI
2016-03-06,76,WI
2016-03-13,54,WI
2016-03-20,58,WI
2016-03-27,67,WI
2016-04-03,49,WI
2016-04-10,51,WI
2016-04-17,50,WI
2016-04-24,51,WI
2016-05-01,56,WI
2016-05-08,42,WI
2016-05-15,54,WI
2016-05-22,41,WI
2016-05-29,60,WI
2016-06-05,54,WI
2016-06-12,58,WI
2016-06-19,48,WI
2016-06-26,51,WI
2016-07-03,49,WI
2016-07-10,41,WI
2016-07-17,49,WI
2016-07-24,40,WI
2016-07-31,60,WI
2016-08-07,44,WI
2016-08-14,44,WI
2016-08-21,54,WI
2016-08-28,46,WI
2016-09-04,41,WI
2016-09-11,45,WI
