date,online masters,isPartial,State
2017-10-08,71,False,CA
2017-10-15,58,False,CA
2017-10-22,31,False,CA
2017-10-29,62,False,CA
2017-11-05,48,False,CA
2017-11-12,46,False,CA
2017-11-19,26,False,CA
2017-11-26,42,False,CA
2017-12-03,35,False,CA
2017-12-10,27,False,CA
2017-12-17,46,False,CA
2017-12-24,21,False,CA
2017-12-31,38,False,CA
2018-01-07,36,False,CA
2018-01-14,33,False,CA
2018-01-21,35,False,CA
2018-01-28,40,False,CA
2018-02-04,46,False,CA
2018-02-11,65,False,CA
2018-02-18,44,False,CA
2018-02-25,41,False,CA
2018-03-04,47,False,CA
2018-03-11,30,False,CA
2018-03-18,57,False,CA
2018-03-25,49,False,CA
2018-04-01,46,False,CA
2018-04-08,53,False,CA
2018-04-15,37,False,CA
2018-04-22,48,False,CA
2018-04-29,56,False,CA
2018-05-06,50,False,CA
2018-05-13,58,False,CA
2018-05-20,63,False,CA
2018-05-27,52,False,CA
2018-06-03,49,False,CA
2018-06-10,46,False,CA
2018-06-17,52,False,CA
2018-06-24,55,False,CA
2018-07-01,30,False,CA
2018-07-08,45,False,CA
2018-07-15,54,False,CA
2018-07-22,27,False,CA
2018-07-29,43,False,CA
2018-08-05,48,False,CA
2018-08-12,63,False,CA
2018-08-19,59,False,CA
2018-08-26,47,False,CA
2018-09-02,58,False,CA
2018-09-09,41,False,CA
2018-09-16,35,False,CA
2018-09-23,48,False,CA
2018-09-30,48,False,CA
2018-10-07,38,False,CA
2018-10-14,40,False,CA
2018-10-21,35,False,CA
2018-10-28,39,False,CA
2018-11-04,21,False,CA
2018-11-11,20,False,CA
2018-11-18,50,False,CA
2018-11-25,25,False,CA
2018-12-02,46,False,CA
2018-12-09,36,False,CA
2018-12-16,23,False,CA
2018-12-23,42,False,CA
2018-12-30,39,False,CA
2015-01-04,13,False,CO
2015-01-11,14,False,CO
2015-01-18,0,False,CO
2015-01-25,13,False,CO
2015-02-01,38,False,CO
2015-02-08,38,False,CO
2015-02-15,0,False,CO
2015-02-22,27,False,CO
2015-03-01,0,False,CO
2015-03-08,27,False,CO
2015-03-15,28,False,CO
2015-03-22,0,False,CO
2015-03-29,29,False,CO
2015-04-05,73,False,CO
2015-04-12,14,False,CO
2015-04-19,87,False,CO
2015-04-26,29,False,CO
2015-05-03,29,False,CO
2015-05-10,15,False,CO
2015-05-17,90,False,CO
2015-05-24,0,False,CO
2015-05-31,32,False,CO
2015-06-07,32,False,CO
2015-06-14,32,False,CO
2015-06-21,31,False,CO
2015-06-28,45,False,CO
2015-07-05,29,False,CO
2015-07-12,29,False,CO
2015-07-19,30,False,CO
2015-07-26,15,False,CO
2015-08-02,15,False,CO
2015-08-09,29,False,CO
2015-08-16,28,False,CO
2015-08-23,54,False,CO
2015-08-30,13,False,CO
2015-09-06,0,False,CO
2015-09-13,0,False,CO
2015-09-20,99,False,CO
2015-09-27,0,False,CO
2015-10-04,24,False,CO
2015-10-11,66,False,CO
2015-10-18,0,False,CO
2015-10-25,40,False,CO
2015-11-01,27,False,CO
2015-11-08,42,False,CO
2015-11-15,0,False,CO
2015-11-22,31,False,CO
2015-11-29,26,False,CO
2015-12-06,13,False,CO
2015-12-13,82,False,CO
2015-12-20,33,False,CO
2015-12-27,73,False,CO
2016-01-03,21,False,CO
2016-01-10,21,False,CO
2016-01-17,22,False,CO
2016-01-24,10,False,CO
2016-01-31,20,False,CO
2016-02-07,10,False,CO
2016-02-14,42,False,CO
2016-02-21,21,False,CO
2016-02-28,41,False,CO
2016-03-06,0,False,CO
2016-03-13,21,False,CO
2016-03-20,43,False,CO
2016-03-27,11,False,CO
2016-04-03,43,False,CO
2016-04-10,32,False,CO
2016-04-17,21,False,CO
2016-04-24,10,False,CO
2016-05-01,11,False,CO
2016-05-08,22,False,CO
2016-05-15,11,False,CO
2016-05-22,11,False,CO
2016-05-29,12,False,CO
2016-06-05,11,False,CO
2016-06-12,11,False,CO
2016-06-19,23,False,CO
2016-06-26,22,False,CO
2016-07-03,12,False,CO
2016-07-10,11,False,CO
2016-07-17,11,False,CO
2016-07-24,34,False,CO
2016-07-31,0,False,CO
2016-08-07,12,False,CO
2016-08-14,36,False,CO
2016-08-21,11,False,CO
2016-08-28,22,False,CO
2016-09-04,11,False,CO
2016-09-11,11,False,CO
2016-09-18,32,False,CO
2016-09-25,21,False,CO
2016-10-02,21,False,CO
2016-10-09,22,False,CO
2016-10-16,33,False,CO
2016-10-23,43,False,CO
2016-10-30,11,False,CO
2016-11-06,49,False,CO
2016-11-13,52,False,CO
2016-11-20,23,False,CO
2016-11-27,20,False,CO
2016-12-04,76,False,CO
2016-12-11,10,False,CO
2016-12-18,22,False,CO
2016-12-25,0,False,CO
2017-01-01,30,False,CO
2017-01-08,20,False,CO
2017-01-15,19,False,CO
2017-01-22,38,False,CO
2017-01-29,38,False,CO
2017-02-05,37,False,CO
2017-02-12,19,False,CO
2017-02-19,47,False,CO
2017-02-26,27,False,CO
2017-03-05,18,False,CO
2017-03-12,100,False,CO
2017-03-19,19,False,CO
2017-03-26,39,False,CO
2017-04-02,19,False,CO
2017-04-09,48,False,CO
2017-04-16,9,False,CO
2017-04-23,47,False,CO
2017-04-30,47,False,CO
2017-05-07,48,False,CO
2017-05-14,20,False,CO
2017-05-21,30,False,CO
2017-05-28,31,False,CO
2017-06-04,10,False,CO
2017-06-11,30,False,CO
2017-06-18,59,False,CO
2017-06-25,41,False,CO
2017-07-02,11,False,CO
2017-07-09,30,False,CO
2017-07-16,30,False,CO
2017-07-23,10,False,CO
2017-07-30,29,False,CO
2017-08-06,57,False,CO
2017-08-13,19,False,CO
2017-08-20,19,False,CO
2017-08-27,18,False,CO
2017-09-03,27,False,CO
2017-09-10,9,False,CO
2017-09-17,46,False,CO
2017-09-24,18,False,CO
2017-10-01,37,False,CO
2017-10-08,19,False,CO
2017-10-15,48,False,CO
2017-10-22,47,False,CO
2017-10-29,37,False,CO
2017-11-05,9,False,CO
2017-11-12,28,False,CO
2017-11-19,10,False,CO
2017-11-26,9,False,CO
2017-12-03,19,False,CO
2017-12-10,0,False,CO
2017-12-17,20,False,CO
2017-12-24,0,False,CO
2017-12-31,29,False,CO
2018-01-07,65,False,CO
2018-01-14,27,False,CO
2018-01-21,18,False,CO
2018-01-28,54,False,CO
2018-02-04,18,False,CO
2018-02-11,27,False,CO
2018-02-18,72,False,CO
2018-02-25,63,False,CO
2018-03-04,9,False,CO
2018-03-11,27,False,CO
2018-03-18,19,False,CO
2018-03-25,10,False,CO
2018-04-01,55,False,CO
2018-04-08,46,False,CO
2018-04-15,45,False,CO
2018-04-22,37,False,CO
2018-04-29,36,False,CO
2018-05-06,19,False,CO
2018-05-13,37,False,CO
2018-05-20,48,False,CO
2018-05-27,30,False,CO
2018-06-03,38,False,CO
2018-06-10,18,False,CO
2018-06-17,38,False,CO
2018-06-24,47,False,CO
2018-07-01,19,False,CO
2018-07-08,27,False,CO
2018-07-15,28,False,CO
2018-07-22,37,False,CO
2018-07-29,37,False,CO
2018-08-05,37,False,CO
2018-08-12,56,False,CO
2018-08-19,9,False,CO
2018-08-26,18,False,CO
2018-09-02,9,False,CO
2018-09-09,35,False,CO
2018-09-16,63,False,CO
2018-09-23,0,False,CO
2018-09-30,9,False,CO
2018-10-07,9,False,CO
2018-10-14,47,False,CO
2018-10-21,37,False,CO
2018-10-28,37,False,CO
2018-11-04,78,False,CO
2018-11-11,18,False,CO
2018-11-18,30,False,CO
2018-11-25,36,False,CO
2018-12-02,53,False,CO
2018-12-09,36,False,CO
2018-12-16,18,False,CO
2018-12-23,31,False,CO
2018-12-30,19,False,CO
2015-01-04,54,False,CT
2015-01-11,0,False,CT
2015-01-18,26,False,CT
2015-01-25,53,False,CT
2015-02-01,0,False,CT
2015-02-08,0,False,CT
2015-02-15,26,False,CT
2015-02-22,50,False,CT
2015-03-01,51,False,CT
2015-03-08,26,False,CT
2015-03-15,0,False,CT
2015-03-22,28,False,CT
2015-03-29,26,False,CT
2015-04-05,26,False,CT
2015-04-12,29,False,CT
2015-04-19,0,False,CT
2015-04-26,26,False,CT
2015-05-03,82,False,CT
2015-05-10,28,False,CT
2015-05-17,56,False,CT
2015-05-24,29,False,CT
2015-05-31,0,False,CT
2015-06-07,27,False,CT
2015-06-14,28,False,CT
2015-06-21,0,False,CT
2015-06-28,52,False,CT
2015-07-05,51,False,CT
2015-07-12,50,False,CT
2015-07-19,52,False,CT
2015-07-26,100,False,CT
2015-08-02,26,False,CT
2015-08-09,52,False,CT
2015-08-16,25,False,CT
2015-08-23,49,False,CT
2015-08-30,0,False,CT
2015-09-06,71,False,CT
2015-09-13,22,False,CT
2015-09-20,0,False,CT
2015-09-27,0,False,CT
2015-10-04,44,False,CT
2015-10-11,89,False,CT
2015-10-18,22,False,CT
2015-10-25,85,False,CT
2015-11-01,21,False,CT
2015-11-08,62,False,CT
2015-11-15,0,False,CT
2015-11-22,0,False,CT
2015-11-29,20,False,CT
2015-12-06,0,False,CT
2015-12-13,0,False,CT
2015-12-20,0,False,CT
2015-12-27,69,False,CT
2016-01-03,0,False,CT
2016-01-10,0,False,CT
2016-01-17,16,False,CT
2016-01-24,32,False,CT
2016-01-31,16,False,CT
2016-02-07,15,False,CT
2016-02-14,16,False,CT
2016-02-21,15,False,CT
2016-02-28,15,False,CT
2016-03-06,31,False,CT
2016-03-13,33,False,CT
2016-03-20,79,False,CT
2016-03-27,15,False,CT
2016-04-03,77,False,CT
2016-04-10,50,False,CT
2016-04-17,33,False,CT
2016-04-24,0,False,CT
2016-05-01,0,False,CT
2016-05-08,16,False,CT
2016-05-15,82,False,CT
2016-05-22,33,False,CT
2016-05-29,35,False,CT
2016-06-05,66,False,CT
2016-06-12,34,False,CT
2016-06-19,17,False,CT
2016-06-26,17,False,CT
2016-07-03,36,False,CT
2016-07-10,0,False,CT
2016-07-17,67,False,CT
2016-07-24,31,False,CT
2016-07-31,0,False,CT
2016-08-07,0,False,CT
2016-08-14,36,False,CT
2016-08-21,0,False,CT
2016-08-28,0,False,CT
2016-09-04,32,False,CT
2016-09-11,0,False,CT
2016-09-18,15,False,CT
2016-09-25,31,False,CT
2016-10-02,31,False,CT
2016-10-09,31,False,CT
2016-10-16,16,False,CT
2016-10-23,0,False,CT
2016-10-30,46,False,CT
2016-11-06,45,False,CT
2016-11-13,15,False,CT
2016-11-20,0,False,CT
2016-11-27,28,False,CT
2016-12-04,42,False,CT
2016-12-11,0,False,CT
2016-12-18,0,False,CT
2016-12-25,0,False,CT
2017-01-01,30,False,CT
2017-01-08,30,False,CT
2017-01-15,0,False,CT
2017-01-22,15,False,CT
2017-01-29,43,False,CT
2017-02-05,29,False,CT
2017-02-12,0,False,CT
2017-02-19,87,False,CT
2017-02-26,0,False,CT
2017-03-05,27,False,CT
2017-03-12,29,False,CT
2017-03-19,14,False,CT
2017-03-26,14,False,CT
2017-04-02,28,False,CT
2017-04-09,63,False,CT
2017-04-16,28,False,CT
2017-04-23,43,False,CT
2017-04-30,43,False,CT
2017-05-07,44,False,CT
2017-05-14,95,False,CT
2017-05-21,78,False,CT
2017-05-28,32,False,CT
2017-06-04,15,False,CT
2017-06-11,32,False,CT
2017-06-18,0,False,CT
2017-06-25,0,False,CT
2017-07-02,17,False,CT
2017-07-09,49,False,CT
2017-07-16,33,False,CT
2017-07-23,0,False,CT
2017-07-30,16,False,CT
2017-08-06,16,False,CT
2017-08-13,17,False,CT
2017-08-20,16,False,CT
2017-08-27,0,False,CT
2017-09-03,15,False,CT
2017-09-10,30,False,CT
2017-09-17,15,False,CT
2017-09-24,15,False,CT
2017-10-01,45,False,CT
2017-10-08,58,False,CT
2017-10-15,0,False,CT
2017-10-22,29,False,CT
2017-10-29,58,False,CT
2017-11-05,28,False,CT
2017-11-12,14,False,CT
2017-11-19,0,False,CT
2017-11-26,41,False,CT
2017-12-03,0,False,CT
2017-12-10,0,False,CT
2017-12-17,14,False,CT
2017-12-24,32,False,CT
2017-12-31,0,False,CT
2018-01-07,27,False,CT
2018-01-14,69,False,CT
2018-01-21,27,False,CT
2018-01-28,68,False,CT
2018-02-04,40,False,CT
2018-02-11,27,False,CT
2018-02-18,28,False,CT
2018-02-25,13,False,CT
2018-03-04,27,False,CT
2018-03-11,28,False,CT
2018-03-18,55,False,CT
2018-03-25,28,False,CT
2018-04-01,40,False,CT
2018-04-08,43,False,CT
2018-04-15,28,False,CT
2018-04-22,27,False,CT
2018-04-29,14,False,CT
2018-05-06,27,False,CT
2018-05-13,41,False,CT
2018-05-20,71,False,CT
2018-05-27,0,False,CT
2018-06-03,14,False,CT
2018-06-10,41,False,CT
2018-06-17,57,False,CT
2018-06-24,74,False,CT
2018-07-01,0,False,CT
2018-07-08,30,False,CT
2018-07-15,30,False,CT
2018-07-22,28,False,CT
2018-07-29,15,False,CT
2018-08-05,15,False,CT
2018-08-12,30,False,CT
2018-08-19,15,False,CT
2018-08-26,29,False,CT
2018-09-02,43,False,CT
2018-09-09,0,False,CT
2018-09-16,56,False,CT
2018-09-23,28,False,CT
2018-09-30,14,False,CT
2018-10-07,14,False,CT
2018-10-14,86,False,CT
2018-10-21,28,False,CT
2018-10-28,28,False,CT
2018-11-04,14,False,CT
2018-11-11,14,False,CT
2018-11-18,29,False,CT
2018-11-25,27,False,CT
2018-12-02,41,False,CT
2018-12-09,27,False,CT
2018-12-16,42,False,CT
2018-12-23,16,False,CT
2018-12-30,29,False,CT
2015-01-04,9,False,DC
2015-01-11,14,False,DC
2015-01-18,14,False,DC
2015-01-25,14,False,DC
2015-02-01,9,False,DC
2015-02-08,4,False,DC
2015-02-15,5,False,DC
2015-02-22,0,False,DC
2015-03-01,5,False,DC
2015-03-08,10,False,DC
2015-03-15,0,False,DC
2015-03-22,11,False,DC
2015-03-29,0,False,DC
2015-04-05,10,False,DC
2015-04-12,15,False,DC
2015-04-19,5,False,DC
2015-04-26,0,False,DC
2015-05-03,9,False,DC
2015-05-10,9,False,DC
2015-05-17,19,False,DC
2015-05-24,0,False,DC
2015-05-31,5,False,DC
2015-06-07,16,False,DC
2015-06-14,11,False,DC
2015-06-21,0,False,DC
2015-06-28,9,False,DC
2015-07-05,5,False,DC
2015-07-12,9,False,DC
2015-07-19,14,False,DC
2015-07-26,4,False,DC
2015-08-02,5,False,DC
2015-08-09,9,False,DC
2015-08-16,14,False,DC
2015-08-23,13,False,DC
2015-08-30,9,False,DC
2015-09-06,0,False,DC
2015-09-13,4,False,DC
2015-09-20,8,False,DC
2015-09-27,4,False,DC
2015-10-04,17,False,DC
2015-10-11,12,False,DC
2015-10-18,12,False,DC
2015-10-25,16,False,DC
2015-11-01,16,False,DC
2015-11-08,4,False,DC
2015-11-15,12,False,DC
2015-11-22,0,False,DC
2015-11-29,8,False,DC
2015-12-06,12,False,DC
2015-12-13,16,False,DC
2015-12-20,5,False,DC
2015-12-27,5,False,DC
2016-01-03,12,False,DC
2016-01-10,6,False,DC
2016-01-17,18,False,DC
2016-01-24,0,False,DC
2016-01-31,10,False,DC
2016-02-07,10,False,DC
2016-02-14,11,False,DC
2016-02-21,10,False,DC
2016-02-28,10,False,DC
2016-03-06,0,False,DC
2016-03-13,10,False,DC
2016-03-20,5,False,DC
2016-03-27,16,False,DC
2016-04-03,20,False,DC
2016-04-10,10,False,DC
2016-04-17,0,False,DC
2016-04-24,0,False,DC
2016-05-01,5,False,DC
2016-05-08,11,False,DC
2016-05-15,5,False,DC
2016-05-22,11,False,DC
2016-05-29,11,False,DC
2016-06-05,11,False,DC
2016-06-12,0,False,DC
2016-06-19,12,False,DC
2016-06-26,17,False,DC
2016-07-03,24,False,DC
2016-07-10,19,False,DC
2016-07-17,13,False,DC
2016-07-24,18,False,DC
2016-07-31,0,False,DC
2016-08-07,0,False,DC
2016-08-14,0,False,DC
2016-08-21,11,False,DC
2016-08-28,11,False,DC
2016-09-04,11,False,DC
2016-09-11,5,False,DC
2016-09-18,10,False,DC
2016-09-25,5,False,DC
2016-10-02,15,False,DC
2016-10-09,15,False,DC
2016-10-16,9,False,DC
2016-10-23,5,False,DC
2016-10-30,5,False,DC
2016-11-06,9,False,DC
2016-11-13,13,False,DC
2016-11-20,10,False,DC
2016-11-27,13,False,DC
2016-12-04,4,False,DC
2016-12-11,5,False,DC
2016-12-18,5,False,DC
2016-12-25,5,False,DC
2017-01-01,10,False,DC
2017-01-08,10,False,DC
2017-01-15,5,False,DC
2017-01-22,0,False,DC
2017-01-29,10,False,DC
2017-02-05,5,False,DC
2017-02-12,5,False,DC
2017-02-19,5,False,DC
2017-02-26,5,False,DC
2017-03-05,10,False,DC
2017-03-12,11,False,DC
2017-03-19,10,False,DC
2017-03-26,10,False,DC
2017-04-02,5,False,DC
2017-04-09,11,False,DC
2017-04-16,0,False,DC
2017-04-23,5,False,DC
2017-04-30,0,False,DC
2017-05-07,5,False,DC
2017-05-14,10,False,DC
2017-05-21,15,False,DC
2017-05-28,16,False,DC
2017-06-04,0,False,DC
2017-06-11,0,False,DC
2017-06-18,5,False,DC
2017-06-25,6,False,DC
2017-07-02,7,False,DC
2017-07-09,18,False,DC
2017-07-16,0,False,DC
2017-07-23,21,False,DC
2017-07-30,5,False,DC
2017-08-06,11,False,DC
2017-08-13,0,False,DC
2017-08-20,5,False,DC
2017-08-27,5,False,DC
2017-09-03,5,False,DC
2017-09-10,5,False,DC
2017-09-17,20,False,DC
2017-09-24,0,False,DC
2017-10-01,5,False,DC
2017-10-08,0,False,DC
2017-10-15,5,False,DC
2017-10-22,11,False,DC
2017-10-29,6,False,DC
2017-11-05,8,False,DC
2017-11-12,10,False,DC
2017-11-19,0,False,DC
2017-11-26,13,False,DC
2017-12-03,0,False,DC
2017-12-10,0,False,DC
2017-12-17,0,False,DC
2017-12-24,22,False,DC
2017-12-31,0,False,DC
2018-01-07,0,False,DC
2018-01-14,0,False,DC
2018-01-21,13,False,DC
2018-01-28,0,False,DC
2018-02-04,26,False,DC
2018-02-11,100,False,DC
2018-02-18,12,False,DC
2018-02-25,0,False,DC
2018-03-04,0,False,DC
2018-03-11,12,False,DC
2018-03-18,23,False,DC
2018-03-25,12,False,DC
2018-04-01,46,False,DC
2018-04-08,12,False,DC
2018-04-15,58,False,DC
2018-04-22,23,False,DC
2018-04-29,0,False,DC
2018-05-06,12,False,DC
2018-05-13,25,False,DC
2018-05-20,39,False,DC
2018-05-27,40,False,DC
2018-06-03,49,False,DC
2018-06-10,36,False,DC
2018-06-17,25,False,DC
2018-06-24,12,False,DC
2018-07-01,28,False,DC
2018-07-08,13,False,DC
2018-07-15,12,False,DC
2018-07-22,38,False,DC
2018-07-29,25,False,DC
2018-08-05,13,False,DC
2018-08-12,14,False,DC
2018-08-19,27,False,DC
2018-08-26,13,False,DC
2018-09-02,66,False,DC
2018-09-09,59,False,DC
2018-09-16,0,False,DC
2018-09-23,24,False,DC
2018-09-30,0,False,DC
2018-10-07,13,False,DC
2018-10-14,23,False,DC
2018-10-21,34,False,DC
2018-10-28,12,False,DC
2018-11-04,0,False,DC
2018-11-11,12,False,DC
2018-11-18,0,False,DC
2018-11-25,23,False,DC
2018-12-02,12,False,DC
2018-12-09,11,False,DC
2018-12-16,38,False,DC
2018-12-23,21,False,DC
2018-12-30,16,False,DC
2015-01-04,0,False,DE
2015-01-11,51,False,DE
2015-01-18,0,False,DE
2015-01-25,0,False,DE
2015-02-01,100,False,DE
2015-02-08,50,False,DE
2015-02-15,0,False,DE
2015-02-22,48,False,DE
2015-03-01,47,False,DE
2015-03-08,49,False,DE
2015-03-15,0,False,DE
2015-03-22,0,False,DE
2015-03-29,52,False,DE
2015-04-05,52,False,DE
2015-04-12,0,False,DE
2015-04-19,0,False,DE
2015-04-26,0,False,DE
2015-05-03,0,False,DE
2015-05-10,51,False,DE
2015-05-17,0,False,DE
2015-05-24,0,False,DE
2015-05-31,0,False,DE
2015-06-07,0,False,DE
2015-06-14,58,False,DE
2015-06-21,0,False,DE
2015-06-28,0,False,DE
2015-07-05,0,False,DE
2015-07-12,56,False,DE
2015-07-19,58,False,DE
2015-07-26,0,False,DE
2015-08-02,0,False,DE
2015-08-09,57,False,DE
2015-08-16,0,False,DE
2015-08-23,0,False,DE
2015-08-30,0,False,DE
2015-09-06,54,False,DE
2015-09-13,0,False,DE
2015-09-20,0,False,DE
2015-09-27,52,False,DE
2015-10-04,0,False,DE
2015-10-11,0,False,DE
2015-10-18,0,False,DE
2015-10-25,0,False,DE
2015-11-01,0,False,DE
2015-11-08,0,False,DE
2015-11-15,0,False,DE
2015-11-22,0,False,DE
2015-11-29,0,False,DE
2015-12-06,0,False,DE
2015-12-13,0,False,DE
2015-12-20,0,False,DE
2015-12-27,0,False,DE
2016-01-03,66,False,DE
2016-01-10,95,False,DE
2016-01-17,0,False,DE
2016-01-24,34,False,DE
2016-01-31,0,False,DE
2016-02-07,0,False,DE
2016-02-14,0,False,DE
2016-02-21,0,False,DE
2016-02-28,0,False,DE
2016-03-06,35,False,DE
2016-03-13,0,False,DE
2016-03-20,35,False,DE
2016-03-27,0,False,DE
2016-04-03,66,False,DE
2016-04-10,34,False,DE
2016-04-17,0,False,DE
2016-04-24,0,False,DE
2016-05-01,33,False,DE
2016-05-08,34,False,DE
2016-05-15,0,False,DE
2016-05-22,35,False,DE
2016-05-29,0,False,DE
2016-06-05,0,False,DE
2016-06-12,0,False,DE
2016-06-19,35,False,DE
2016-06-26,35,False,DE
2016-07-03,0,False,DE
2016-07-10,0,False,DE
2016-07-17,0,False,DE
2016-07-24,0,False,DE
2016-07-31,36,False,DE
2016-08-07,36,False,DE
2016-08-14,0,False,DE
2016-08-21,0,False,DE
2016-08-28,66,False,DE
2016-09-04,0,False,DE
2016-09-11,0,False,DE
2016-09-18,0,False,DE
2016-09-25,0,False,DE
2016-10-02,0,False,DE
2016-10-09,34,False,DE
2016-10-16,0,False,DE
2016-10-23,34,False,DE
2016-10-30,34,False,DE
2016-11-06,32,False,DE
2016-11-13,0,False,DE
2016-11-20,0,False,DE
2016-11-27,0,False,DE
2016-12-04,0,False,DE
2016-12-11,0,False,DE
2016-12-18,34,False,DE
2016-12-25,68,False,DE
2017-01-01,0,False,DE
2017-01-08,63,False,DE
2017-01-15,31,False,DE
2017-01-22,0,False,DE
2017-01-29,30,False,DE
2017-02-05,0,False,DE
2017-02-12,30,False,DE
2017-02-19,30,False,DE
2017-02-26,28,False,DE
2017-03-05,0,False,DE
2017-03-12,0,False,DE
2017-03-19,0,False,DE
2017-03-26,0,False,DE
2017-04-02,0,False,DE
2017-04-09,0,False,DE
2017-04-16,0,False,DE
2017-04-23,0,False,DE
2017-04-30,0,False,DE
2017-05-07,0,False,DE
2017-05-14,0,False,DE
2017-05-21,0,False,DE
2017-05-28,0,False,DE
2017-06-04,0,False,DE
2017-06-11,0,False,DE
2017-06-18,0,False,DE
2017-06-25,0,False,DE
2017-07-02,0,False,DE
2017-07-09,0,False,DE
2017-07-16,0,False,DE
2017-07-23,30,False,DE
2017-07-30,0,False,DE
2017-08-06,29,False,DE
2017-08-13,0,False,DE
2017-08-20,0,False,DE
2017-08-27,0,False,DE
2017-09-03,0,False,DE
2017-09-10,0,False,DE
2017-09-17,0,False,DE
2017-09-24,0,False,DE
2017-10-01,0,False,DE
2017-10-08,0,False,DE
2017-10-15,0,False,DE
2017-10-22,0,False,DE
2017-10-29,0,False,DE
2017-11-05,0,False,DE
2017-11-12,28,False,DE
2017-11-19,30,False,DE
2017-11-26,0,False,DE
2017-12-03,0,False,DE
2017-12-10,0,False,DE
2017-12-17,0,False,DE
2017-12-24,0,False,DE
2017-12-31,0,False,DE
2018-01-07,0,False,DE
2018-01-14,0,False,DE
2018-01-21,28,False,DE
2018-01-28,0,False,DE
2018-02-04,0,False,DE
2018-02-11,27,False,DE
2018-02-18,0,False,DE
2018-02-25,0,False,DE
2018-03-04,0,False,DE
2018-03-11,27,False,DE
2018-03-18,27,False,DE
2018-03-25,30,False,DE
2018-04-01,59,False,DE
2018-04-08,0,False,DE
2018-04-15,27,False,DE
2018-04-22,28,False,DE
2018-04-29,0,False,DE
2018-05-06,56,False,DE
2018-05-13,27,False,DE
2018-05-20,29,False,DE
2018-05-27,0,False,DE
2018-06-03,0,False,DE
2018-06-10,0,False,DE
2018-06-17,0,False,DE
2018-06-24,59,False,DE
2018-07-01,0,False,DE
2018-07-08,28,False,DE
2018-07-15,28,False,DE
2018-07-22,28,False,DE
2018-07-29,28,False,DE
2018-08-05,27,False,DE
2018-08-12,0,False,DE
2018-08-19,0,False,DE
2018-08-26,28,False,DE
2018-09-02,0,False,DE
2018-09-09,0,False,DE
2018-09-16,0,False,DE
2018-09-23,0,False,DE
2018-09-30,0,False,DE
2018-10-07,0,False,DE
2018-10-14,0,False,DE
2018-10-21,0,False,DE
2018-10-28,0,False,DE
2018-11-04,27,False,DE
2018-11-11,0,False,DE
2018-11-18,29,False,DE
2018-11-25,0,False,DE
2018-12-02,27,False,DE
2018-12-09,0,False,DE
2018-12-16,0,False,DE
2018-12-23,0,False,DE
2018-12-30,29,False,DE
2015-01-04,79,False,FL
2015-01-11,35,False,FL
2015-01-18,50,False,FL
2015-01-25,21,False,FL
2015-02-01,21,False,FL
2015-02-08,42,False,FL
2015-02-15,50,False,FL
2015-02-22,55,False,FL
2015-03-01,21,False,FL
2015-03-08,57,False,FL
2015-03-15,58,False,FL
2015-03-22,71,False,FL
2015-03-29,37,False,FL
2015-04-05,92,False,FL
2015-04-12,84,False,FL
2015-04-19,64,False,FL
2015-04-26,14,False,FL
2015-05-03,36,False,FL
2015-05-10,30,False,FL
2015-05-17,99,False,FL
2015-05-24,55,False,FL
2015-05-31,23,False,FL
2015-06-07,64,False,FL
2015-06-14,31,False,FL
2015-06-21,22,False,FL
2015-06-28,63,False,FL
2015-07-05,21,False,FL
2015-07-12,98,False,FL
2015-07-19,21,False,FL
2015-07-26,40,False,FL
2015-08-02,14,False,FL
2015-08-09,21,False,FL
2015-08-16,68,False,FL
2015-08-23,33,False,FL
2015-08-30,33,False,FL
2015-09-06,53,False,FL
2015-09-13,78,False,FL
2015-09-20,33,False,FL
2015-09-27,26,False,FL
2015-10-04,52,False,FL
2015-10-11,65,False,FL
2015-10-18,46,False,FL
2015-10-25,59,False,FL
2015-11-01,32,False,FL
2015-11-08,45,False,FL
2015-11-15,26,False,FL
2015-11-22,35,False,FL
2015-11-29,37,False,FL
2015-12-06,43,False,FL
2015-12-13,33,False,FL
2015-12-20,39,False,FL
2015-12-27,50,False,FL
2016-01-03,56,False,FL
2016-01-10,9,False,FL
2016-01-17,37,False,FL
2016-01-24,28,False,FL
2016-01-31,32,False,FL
2016-02-07,41,False,FL
2016-02-14,27,False,FL
2016-02-21,36,False,FL
2016-02-28,42,False,FL
2016-03-06,33,False,FL
2016-03-13,27,False,FL
2016-03-20,38,False,FL
2016-03-27,42,False,FL
2016-04-03,62,False,FL
2016-04-10,49,False,FL
2016-04-17,34,False,FL
2016-04-24,43,False,FL
2016-05-01,63,False,FL
2016-05-08,50,False,FL
2016-05-15,69,False,FL
2016-05-22,30,False,FL
2016-05-29,55,False,FL
2016-06-05,29,False,FL
2016-06-12,34,False,FL
2016-06-19,74,False,FL
2016-06-26,53,False,FL
2016-07-03,31,False,FL
2016-07-10,55,False,FL
2016-07-17,45,False,FL
2016-07-24,15,False,FL
2016-07-31,10,False,FL
2016-08-07,37,False,FL
2016-08-14,22,False,FL
2016-08-21,51,False,FL
2016-08-28,42,False,FL
2016-09-04,29,False,FL
2016-09-11,33,False,FL
2016-09-18,24,False,FL
2016-09-25,66,False,FL
2016-10-02,27,False,FL
2016-10-09,38,False,FL
2016-10-16,39,False,FL
2016-10-23,48,False,FL
2016-10-30,38,False,FL
2016-11-06,45,False,FL
2016-11-13,33,False,FL
